s,p,o
http://kbpedia.org/kko/rc/TennisCourt,rdfs:subClassOf,http://schema.org/TennisComplex
http://kbpedia.org/ontologies/kko#TertiarySectorService,rdfs:subClassOf,http://schema.org/Service
http://kbpedia.org/kko/rc/TicketTypeBySitTypeAuthorized,rdfs:subClassOf,http://schema.org/Seat
http://kbpedia.org/kko/rc/Travel_TripEvent,rdfs:subClassOf,http://schema.org/TravelAction
http://kbpedia.org/kko/rc/UsingADevice,rdfs:subClassOf,http://schema.org/UseAction
http://kbpedia.org/kko/rc/WeddingCeremony,rdfs:subClassOf,http://schema.org/MarryAction
http://kbpedia.org/kko/rc/Abdomen,owl:equivalentClass,http://schema.org/Abdomen
http://kbpedia.org/kko/rc/AboutPage,owl:equivalentClass,http://schema.org/AboutPage
http://kbpedia.org/kko/rc/AcceptingAnInvitation,owl:equivalentClass,http://schema.org/RsvpAction
http://kbpedia.org/kko/rc/Accommodating_HelpingAnAgent,owl:equivalentClass,http://schema.org/Accommodation
http://kbpedia.org/kko/rc/Action,owl:equivalentClass,http://schema.org/Action
http://kbpedia.org/kko/rc/AdultEntertainment,owl:equivalentClass,http://schema.org/AdultEntertainment
http://kbpedia.org/kko/rc/AggregateOffer,owl:equivalentClass,http://schema.org/AggregateOffer
http://kbpedia.org/kko/rc/AggregateRating,owl:equivalentClass,http://schema.org/AggregateRating
http://kbpedia.org/kko/rc/AirlineCompany,owl:equivalentClass,http://schema.org/Airline
http://kbpedia.org/kko/rc/AirlineReservation,owl:equivalentClass,http://schema.org/FlightReservation
http://kbpedia.org/kko/rc/AirplaneTrip,owl:equivalentClass,http://schema.org/Flight
http://kbpedia.org/kko/rc/Airport_Physical,owl:equivalentClass,http://schema.org/Airport
http://kbpedia.org/kko/rc/Album,owl:equivalentClass,http://schema.org/MusicAlbum
http://kbpedia.org/kko/rc/Allocation,owl:equivalentClass,http://schema.org/AllocateAction
http://kbpedia.org/kko/rc/AmusementPark,owl:equivalentClass,http://schema.org/AmusementPark
http://kbpedia.org/kko/rc/AnatomicalVessel,owl:equivalentClass,http://schema.org/Vessel
http://kbpedia.org/kko/rc/Anesthesia,owl:equivalentClass,http://schema.org/Anesthesia
http://kbpedia.org/kko/rc/ApartmentComplex,owl:equivalentClass,http://schema.org/ApartmentComplex
http://kbpedia.org/kko/rc/ApartmentUnit,owl:equivalentClass,http://schema.org/Apartment
http://kbpedia.org/kko/rc/ApplicationProgram,owl:equivalentClass,http://schema.org/SoftwareApplication
http://kbpedia.org/kko/rc/Aquarium,owl:equivalentClass,http://schema.org/Aquarium
http://kbpedia.org/kko/rc/ArrivingAtAPlace,owl:equivalentClass,http://schema.org/ArriveAction
http://kbpedia.org/kko/rc/Artery,owl:equivalentClass,http://schema.org/Artery
http://kbpedia.org/kko/rc/Article_PCW,owl:equivalentClass,http://schema.org/Article
http://kbpedia.org/kko/rc/Atlas,owl:equivalentClass,http://schema.org/Atlas
http://kbpedia.org/kko/rc/AudioBook,owl:equivalentClass,http://schema.org/Audiobook
http://kbpedia.org/kko/rc/AutoBodyShop,owl:equivalentClass,http://schema.org/AutoBodyShop
http://kbpedia.org/kko/rc/AutoDealership,owl:equivalentClass,http://schema.org/AutoDealer
http://kbpedia.org/kko/rc/AutomaticTellerMachine,owl:equivalentClass,http://schema.org/AutomatedTeller
http://kbpedia.org/kko/rc/Automobile,owl:equivalentClass,http://schema.org/Car
http://kbpedia.org/kko/rc/AutomotiveBusiness,owl:equivalentClass,http://schema.org/AutomotiveBusiness
