s,p,o
http://kbpedia.org/kko/rc/MotorVehicleManufacture,kko:isRelatedTo,http://wikipedia.org/wiki/Automotive_industry
http://kbpedia.org/kko/rc/Mutagenicity,kko:isRelatedTo,http://wikipedia.org/wiki/Mutagen
http://kbpedia.org/kko/rc/NarragansettLanguage,kko:isRelatedTo,http://wikipedia.org/wiki/Narragansett_(tribe)
http://kbpedia.org/kko/rc/NarragansettLanguage,kko:isRelatedTo,http://wikipedia.org/wiki/Narragansett_language
http://kbpedia.org/kko/rc/Negotiating,kko:isRelatedTo,http://wikipedia.org/wiki/Negotiation
http://kbpedia.org/kko/rc/NeoclassicalArchitect,kko:isRelatedTo,http://wikipedia.org/wiki/Neoclassical_architecture
http://kbpedia.org/kko/rc/OchreColor,kko:isRelatedTo,http://wikipedia.org/wiki/Ochre
http://kbpedia.org/kko/rc/OlympicMovement,kko:isRelatedTo,http://wikipedia.org/wiki/International_Olympic_Committee
http://kbpedia.org/kko/rc/Opaque,kko:isRelatedTo,http://wikipedia.org/wiki/Opacity_(optics)
http://kbpedia.org/kko/rc/Orbiting,kko:isRelatedTo,http://wikipedia.org/wiki/Orbit
http://kbpedia.org/kko/rc/OrganometallicCompound,kko:isRelatedTo,http://wikipedia.org/wiki/Organometallic_chemistry
http://kbpedia.org/kko/rc/OstyakLanguage,kko:isRelatedTo,http://wikipedia.org/wiki/Khanty_people
http://kbpedia.org/kko/rc/PaperWaste,kko:isRelatedTo,http://wikipedia.org/wiki/Paper_recycling
http://kbpedia.org/kko/rc/ParolingSomeone,kko:isRelatedTo,http://wikipedia.org/wiki/Parole
http://kbpedia.org/kko/rc/Paying,kko:isRelatedTo,http://wikipedia.org/wiki/Payment
http://kbpedia.org/kko/rc/Pentecostal,kko:isRelatedTo,http://wikipedia.org/wiki/Pentecostalism
http://kbpedia.org/kko/rc/PersonalComputing,kko:isRelatedTo,http://wikipedia.org/wiki/Personal_computer
http://kbpedia.org/kko/rc/PersonalityTesting,kko:isRelatedTo,http://wikipedia.org/wiki/Personality_test
http://kbpedia.org/kko/rc/PersonTypeByEthnicity,kko:isRelatedTo,http://wikipedia.org/wiki/Ethnic_group
http://kbpedia.org/kko/rc/PetroleumDistillate,kko:isRelatedTo,http://wikipedia.org/wiki/Distillation
http://kbpedia.org/kko/rc/PinotNoir_Wine,kko:isRelatedTo,http://wikipedia.org/wiki/Pinot_noir
http://kbpedia.org/kko/rc/Pipe_GenericConduit,kko:isRelatedTo,http://wikipedia.org/wiki/Piping
http://kbpedia.org/kko/rc/PipeFlow,kko:isRelatedTo,http://wikipedia.org/wiki/Piping
http://kbpedia.org/kko/rc/PipelinePig,kko:isRelatedTo,http://wikipedia.org/wiki/Pigging
http://kbpedia.org/kko/rc/PipingPlover,kko:isRelatedTo,http://wikipedia.org/wiki/Piping_plover
http://kbpedia.org/kko/rc/Playing,kko:isRelatedTo,http://wikipedia.org/wiki/Play_(activity)
http://kbpedia.org/kko/rc/Poem,kko:isRelatedTo,http://wikipedia.org/wiki/Poetry
http://kbpedia.org/kko/rc/PolishingShoes,kko:isRelatedTo,http://wikipedia.org/wiki/Shoe_polish
http://kbpedia.org/kko/rc/PoliticallyConservativePerson,kko:isRelatedTo,http://wikipedia.org/wiki/Conservatism
http://kbpedia.org/kko/rc/PracticalPersonality,kko:isRelatedTo,http://wikipedia.org/wiki/Pragmatism
http://kbpedia.org/kko/rc/Presbyterian,kko:isRelatedTo,http://wikipedia.org/wiki/Presbyterianism
http://kbpedia.org/kko/rc/Process,kko:isRelatedTo,http://wikipedia.org/wiki/Process_(science)
http://kbpedia.org/kko/rc/PsychiatricDiagnosis,kko:isRelatedTo,http://wikipedia.org/wiki/Mental_disorder
http://kbpedia.org/kko/rc/PuttingOnAFrock,kko:isRelatedTo,http://wikipedia.org/wiki/Frock
http://kbpedia.org/kko/rc/PyrotechnicDevice,kko:isRelatedTo,http://wikipedia.org/wiki/Pyrotechnics
http://kbpedia.org/kko/rc/QuittingSmoking,kko:isRelatedTo,http://wikipedia.org/wiki/Smoking_cessation
http://kbpedia.org/kko/rc/RedHairedHuman,kko:isRelatedTo,http://wikipedia.org/wiki/Red_hair
http://kbpedia.org/kko/rc/RevengeAction,kko:isRelatedTo,http://wikipedia.org/wiki/Revenge
http://kbpedia.org/kko/rc/RiftValleyFeverVirus,kko:isRelatedTo,http://wikipedia.org/wiki/Rift_Valley_fever
http://kbpedia.org/kko/rc/Rioting,kko:isRelatedTo,http://wikipedia.org/wiki/Riot
http://kbpedia.org/kko/rc/Role,kko:isRelatedTo,http://wikipedia.org/wiki/Role
http://kbpedia.org/kko/rc/RomulanFictionalLanguage,kko:isRelatedTo,http://wikipedia.org/wiki/Romulan
http://kbpedia.org/kko/rc/SandParticle,kko:isRelatedTo,http://wikipedia.org/wiki/Sand
http://kbpedia.org/kko/rc/Shard,kko:isRelatedTo,http://wikipedia.org/wiki/Sherd
http://kbpedia.org/kko/rc/Slave,kko:isRelatedTo,http://wikipedia.org/wiki/Slavery
http://kbpedia.org/kko/rc/Smoked,kko:isRelatedTo,http://wikipedia.org/wiki/Smoking_(cooking)
http://kbpedia.org/kko/rc/Snowshoeing,kko:isRelatedTo,http://wikipedia.org/wiki/Snowshoe
http://kbpedia.org/kko/rc/SoftwareObject_Individual,kko:isRelatedTo,http://wikipedia.org/wiki/Software
http://kbpedia.org/kko/rc/SunniMuslim,kko:isRelatedTo,http://wikipedia.org/wiki/Sunni_Islam
http://kbpedia.org/kko/rc/Supercomputing,kko:isRelatedTo,http://wikipedia.org/wiki/Supercomputer
http://kbpedia.org/kko/rc/SyntheticChemistry,kko:isRelatedTo,http://wikipedia.org/wiki/Chemical_synthesis
http://kbpedia.org/kko/rc/Syrah_Wine,kko:isRelatedTo,http://wikipedia.org/wiki/Syrah
http://kbpedia.org/kko/rc/TalmudicLiterature,kko:isRelatedTo,http://wikipedia.org/wiki/Talmud
http://kbpedia.org/kko/rc/Tattooing,kko:isRelatedTo,http://wikipedia.org/wiki/Tattoo
http://kbpedia.org/kko/rc/TaxCollectionService,kko:isRelatedTo,http://wikipedia.org/wiki/Revenue_service
http://kbpedia.org/kko/rc/Telegram,kko:isRelatedTo,http://wikipedia.org/wiki/Telegraphy
http://kbpedia.org/kko/rc/Telegraph,kko:isRelatedTo,http://wikipedia.org/wiki/Telegraphy
http://kbpedia.org/kko/rc/Testifying,kko:isRelatedTo,http://wikipedia.org/wiki/Testimony
http://kbpedia.org/kko/rc/Tour_Performance,kko:isRelatedTo,http://wikipedia.org/wiki/Touring_theatre
http://kbpedia.org/kko/rc/TurbojetPropelledAircraft,kko:isRelatedTo,http://wikipedia.org/wiki/Turbojet
http://kbpedia.org/kko/rc/UN_PeaceKeepingOperation,kko:isRelatedTo,http://wikipedia.org/wiki/United_Nations_peacekeeping
http://kbpedia.org/kko/rc/Unemployment,kko:isRelatedTo,http://wikipedia.org/wiki/Unemployment
http://kbpedia.org/kko/rc/Vigilantism,kko:isRelatedTo,http://wikipedia.org/wiki/Vigilante
http://kbpedia.org/kko/rc/WastewaterEngineering,kko:isRelatedTo,http://wikipedia.org/wiki/Sewage_treatment
http://kbpedia.org/kko/rc/WeatherPhenomena,kko:isRelatedTo,http://wikipedia.org/wiki/Weather
http://kbpedia.org/kko/rc/WeddingTradition,kko:isRelatedTo,http://wikipedia.org/wiki/Wedding
http://kbpedia.org/kko/rc/WheeledVehicleSteering,kko:isRelatedTo,http://wikipedia.org/wiki/Steering_wheel
http://kbpedia.org/kko/rc/Widowhood,kko:isRelatedTo,http://wikipedia.org/wiki/Widow
http://kbpedia.org/kko/rc/AccountingService,kko:isAbout,http://wikipedia.org/wiki/Accounting
http://kbpedia.org/kko/rc/AdministrativeLawService,kko:isAbout,http://wikipedia.org/wiki/Administrative_law
http://kbpedia.org/kko/rc/AerospaceIndustry,kko:isAbout,http://wikipedia.org/wiki/Aerospace_manufacturer
http://kbpedia.org/kko/rc/Afterbirth,kko:isAbout,http://wikipedia.org/wiki/Placenta
http://kbpedia.org/kko/rc/Agnostic,kko:isAbout,http://wikipedia.org/wiki/Agnosticism
http://kbpedia.org/kko/rc/AgriculturalSoilMachinery,kko:isAbout,http://wikipedia.org/wiki/Tillage
http://kbpedia.org/kko/rc/AilmentCondition,kko:isAbout,http://wikipedia.org/wiki/Disease
http://kbpedia.org/kko/rc/AirborneParticleMonitoring,kko:isAbout,http://wikipedia.org/wiki/Particulate_matter_sampler
http://kbpedia.org/kko/rc/AirlineIndustry,kko:isAbout,http://wikipedia.org/wiki/Airline
http://kbpedia.org/kko/rc/AirPollutionProcess,kko:isAbout,http://wikipedia.org/wiki/Air_pollution
http://kbpedia.org/kko/rc/AirTransportationDevice,kko:isAbout,http://wikipedia.org/wiki/Aircraft
http://kbpedia.org/kko/rc/Alchemist,kko:isAbout,http://wikipedia.org/wiki/Alchemy
http://kbpedia.org/kko/rc/Alcoholic,kko:isAbout,http://wikipedia.org/wiki/Alcoholism
http://kbpedia.org/kko/rc/AntimonyOre,kko:isAbout,http://wikipedia.org/wiki/Antimony
http://kbpedia.org/kko/rc/AppetizerCourse,kko:isAbout,http://wikipedia.org/wiki/Hors_d'oeuvre
http://kbpedia.org/kko/rc/AquacultureEquipment,kko:isAbout,http://wikipedia.org/wiki/Aquaculture
http://kbpedia.org/kko/rc/ArabicWritingSystem,kko:isAbout,http://wikipedia.org/wiki/Classical_Arabic
http://kbpedia.org/kko/rc/Archaeologist,kko:isAbout,http://wikipedia.org/wiki/Archaeology
http://kbpedia.org/kko/rc/ArrhythmiaHeartBlockPacemakerInsertion,kko:isAbout,http://wikipedia.org/wiki/Artificial_cardiac_pacemaker
http://kbpedia.org/kko/rc/ArthurianLegend,kko:isAbout,http://wikipedia.org/wiki/King_Arthur
http://kbpedia.org/kko/rc/Atheist,kko:isAbout,http://wikipedia.org/wiki/Atheism
http://kbpedia.org/kko/rc/AthleticFootwear,kko:isAbout,http://wikipedia.org/wiki/Sneakers
http://kbpedia.org/kko/rc/AudioAmplifierComponent,kko:isAbout,http://wikipedia.org/wiki/Audio_amplifier
http://kbpedia.org/kko/rc/Auditor,kko:isAbout,http://wikipedia.org/wiki/Audit
http://kbpedia.org/kko/rc/AureolinColor,kko:isAbout,http://wikipedia.org/wiki/Aureolin
http://kbpedia.org/kko/rc/AutoclavingSomething,kko:isAbout,http://wikipedia.org/wiki/Autoclave
http://kbpedia.org/kko/rc/AwardPractice,kko:isAbout,http://wikipedia.org/wiki/Award
http://kbpedia.org/kko/rc/Babysitter,kko:isAbout,http://wikipedia.org/wiki/Babysitting
http://kbpedia.org/kko/rc/BailingSomeoneOutOfConfinement,kko:isAbout,http://wikipedia.org/wiki/Bail
http://kbpedia.org/kko/rc/BakingMixSupply,kko:isAbout,http://wikipedia.org/wiki/Baking_mix
http://kbpedia.org/kko/rc/BalloonsEntertainment,kko:isAbout,http://wikipedia.org/wiki/Toy_balloon
http://kbpedia.org/kko/rc/BallroomDancer,kko:isAbout,http://wikipedia.org/wiki/Ballroom_dance
http://kbpedia.org/kko/rc/BanishingFromAPlaceOfResidence,kko:isAbout,http://wikipedia.org/wiki/Exile
http://kbpedia.org/kko/rc/BankRobber,kko:isAbout,http://wikipedia.org/wiki/Bank_robbery
http://kbpedia.org/kko/rc/BargainingTheory,kko:isAbout,http://wikipedia.org/wiki/Bargaining
http://kbpedia.org/kko/rc/Bathhouse_Facility,kko:isAbout,http://wikipedia.org/wiki/Public_bathing
http://kbpedia.org/kko/rc/BeadBeadingAccessory,kko:isAbout,http://wikipedia.org/wiki/Bead
http://kbpedia.org/kko/rc/BeanSprout,kko:isAbout,http://wikipedia.org/wiki/Sprouting
http://kbpedia.org/kko/rc/BeekeepingEquipment,kko:isAbout,http://wikipedia.org/wiki/Beekeeping
http://kbpedia.org/kko/rc/BeerCulture,kko:isAbout,http://wikipedia.org/wiki/Beer
http://kbpedia.org/kko/rc/BigThePerhapanauts,kko:isAbout,http://wikipedia.org/wiki/The_Perhapanauts
http://kbpedia.org/kko/rc/Bioethicist,kko:isAbout,http://wikipedia.org/wiki/Bioethics
http://kbpedia.org/kko/rc/Biophysicist,kko:isAbout,http://wikipedia.org/wiki/Biophysics
http://kbpedia.org/kko/rc/Birdwatcher,kko:isAbout,http://wikipedia.org/wiki/Birdwatching
http://kbpedia.org/kko/rc/BlackHairedHuman,kko:isAbout,http://wikipedia.org/wiki/Black_hair
http://kbpedia.org/kko/rc/BloodPressureUnitRelated,kko:isAbout,http://wikipedia.org/wiki/Blood_pressure
