s,p,o
http://kbpedia.org/kko/rc/BasketballLeague,owl:equivalentClass,http://dbpedia.org/ontology/BaseballLeague
http://kbpedia.org/kko/rc/BasketballPlayer,owl:equivalentClass,http://dbpedia.org/ontology/BasketballPlayer
http://kbpedia.org/kko/rc/BasketballTeam,owl:equivalentClass,http://dbpedia.org/ontology/BasketballTeam
http://kbpedia.org/kko/rc/Bay,owl:equivalentClass,http://dbpedia.org/ontology/Bay
http://kbpedia.org/kko/rc/Beach,owl:equivalentClass,http://dbpedia.org/ontology/Beach
http://kbpedia.org/kko/rc/Beer,owl:equivalentClass,http://dbpedia.org/ontology/Beer
http://kbpedia.org/kko/rc/BiologicalSpecies,owl:equivalentClass,http://dbpedia.org/ontology/Species
http://kbpedia.org/kko/rc/BiologicalTaxon,owl:equivalentClass,http://dbpedia.org/ontology/Taxon
http://kbpedia.org/kko/rc/Biologist,owl:equivalentClass,http://dbpedia.org/ontology/Biologist
http://kbpedia.org/kko/rc/BiopolymerMolecule,owl:equivalentClass,http://dbpedia.org/ontology/Biomolecule
http://kbpedia.org/kko/rc/Bird,owl:equivalentClass,http://dbpedia.org/ontology/Bird
http://kbpedia.org/kko/rc/BirthEvent,owl:equivalentClass,http://dbpedia.org/ontology/Birth
http://kbpedia.org/kko/rc/Bishop_Clerical,owl:equivalentClass,http://dbpedia.org/ontology/ChristianBishop
http://kbpedia.org/kko/rc/BloodType,owl:equivalentClass,http://dbpedia.org/ontology/BloodType
http://kbpedia.org/kko/rc/BloodVessel,owl:equivalentClass,http://dbpedia.org/ontology/BloodVessel
http://kbpedia.org/kko/rc/BoardGame,owl:equivalentClass,http://dbpedia.org/ontology/BoardGame
http://kbpedia.org/kko/rc/Bodybuilder,owl:equivalentClass,http://dbpedia.org/ontology/Bodybuilder
http://kbpedia.org/kko/rc/BodyOfWater,owl:equivalentClass,http://dbpedia.org/ontology/BodyOfWater
http://kbpedia.org/kko/rc/Bone_BodyPart,owl:equivalentClass,http://dbpedia.org/ontology/Bone
http://kbpedia.org/kko/rc/Book,owl:equivalentClass,http://dbpedia.org/ontology/Book
http://kbpedia.org/kko/rc/Boxer,owl:equivalentClass,http://dbpedia.org/ontology/Boxer
http://kbpedia.org/kko/rc/Brain,owl:equivalentClass,http://dbpedia.org/ontology/Brain
http://kbpedia.org/kko/rc/Brewery,owl:equivalentClass,http://dbpedia.org/ontology/Brewery
http://kbpedia.org/kko/rc/Bridge,owl:equivalentClass,http://dbpedia.org/ontology/Bridge
http://kbpedia.org/kko/rc/Building,owl:equivalentClass,http://dbpedia.org/ontology/Building
http://kbpedia.org/kko/rc/BusinessPerson,owl:equivalentClass,http://dbpedia.org/ontology/BusinessPerson
http://kbpedia.org/kko/rc/BusLine,owl:equivalentClass,http://dbpedia.org/ontology/BusCompany
http://kbpedia.org/kko/rc/CabinetOffice,owl:equivalentClass,http://dbpedia.org/ontology/GovernmentCabinet
http://kbpedia.org/kko/rc/CalendarYear,owl:equivalentClass,http://dbpedia.org/ontology/Year
http://kbpedia.org/kko/rc/Camera,owl:equivalentClass,http://dbpedia.org/ontology/Camera
http://kbpedia.org/kko/rc/Canal,owl:equivalentClass,http://dbpedia.org/ontology/Canal
http://kbpedia.org/kko/rc/Canton_Swiss,owl:equivalentClass,http://dbpedia.org/ontology/Canton
http://kbpedia.org/kko/rc/Cape_Topographical,owl:equivalentClass,http://dbpedia.org/ontology/Cape
http://kbpedia.org/kko/rc/CapitalCityOfRegion,owl:equivalentClass,http://dbpedia.org/ontology/CapitalOfRegion
http://kbpedia.org/kko/rc/CardGame,owl:equivalentClass,http://dbpedia.org/ontology/CardGame
http://kbpedia.org/kko/rc/CarRaceTrack,owl:equivalentClass,http://dbpedia.org/ontology/Racecourse
http://kbpedia.org/kko/rc/Cartoon,owl:equivalentClass,http://dbpedia.org/ontology/Cartoon
http://kbpedia.org/kko/rc/CartoonCharacter,owl:equivalentClass,http://dbpedia.org/ontology/ComicsCharacter
http://kbpedia.org/kko/rc/Cartoonist,owl:equivalentClass,http://dbpedia.org/ontology/ComicsCreator
http://kbpedia.org/kko/rc/Casino,owl:equivalentClass,http://dbpedia.org/ontology/Casino
http://kbpedia.org/kko/rc/Castle,owl:equivalentClass,http://dbpedia.org/ontology/Castle
http://kbpedia.org/kko/rc/Caterer_Person,owl:equivalentClass,http://dbpedia.org/ontology/Caterer
http://kbpedia.org/kko/rc/Cave,owl:equivalentClass,http://dbpedia.org/ontology/Cave
http://kbpedia.org/kko/rc/Celebrity,owl:equivalentClass,http://dbpedia.org/ontology/Celebrity
http://kbpedia.org/kko/rc/CelestialBody,owl:equivalentClass,http://dbpedia.org/ontology/CelestialBody
http://kbpedia.org/kko/rc/Chancellor_HeadOfGovernment,owl:equivalentClass,http://dbpedia.org/ontology/Chancellor
http://kbpedia.org/kko/rc/Chart,owl:equivalentClass,http://dbpedia.org/ontology/ChartsPlacements
http://kbpedia.org/kko/rc/Cheese,owl:equivalentClass,http://dbpedia.org/ontology/Cheese
http://kbpedia.org/kko/rc/Chef,owl:equivalentClass,http://dbpedia.org/ontology/Chef
http://kbpedia.org/kko/rc/ChemicalSubstanceType,owl:equivalentClass,http://dbpedia.org/ontology/ChemicalCompound
http://kbpedia.org/kko/rc/ChemicalSubstanceType,owl:equivalentClass,http://dbpedia.org/ontology/ChemicalSubstance
http://kbpedia.org/kko/rc/Christianity,owl:equivalentClass,http://dbpedia.org/ontology/ChristianDoctrine
http://kbpedia.org/kko/rc/Church_Building,owl:equivalentClass,http://dbpedia.org/ontology/Church
http://kbpedia.org/kko/rc/City,owl:equivalentClass,http://dbpedia.org/ontology/City
http://kbpedia.org/kko/rc/Cleric,owl:equivalentClass,http://dbpedia.org/ontology/Cleric
http://kbpedia.org/kko/rc/CoalField_Developed,owl:equivalentClass,http://dbpedia.org/ontology/CoalPit
http://kbpedia.org/kko/rc/College,owl:equivalentClass,http://dbpedia.org/ontology/College
http://kbpedia.org/kko/rc/CollegeCoach,owl:equivalentClass,http://dbpedia.org/ontology/CollegeCoach
http://kbpedia.org/kko/rc/Color,owl:equivalentClass,http://dbpedia.org/ontology/Colour
http://kbpedia.org/kko/rc/Comedian,owl:equivalentClass,http://dbpedia.org/ontology/Comedian
http://kbpedia.org/kko/rc/ComedyTeam,owl:equivalentClass,http://dbpedia.org/ontology/ComedyGroup
http://kbpedia.org/kko/rc/ComicalMode,owl:equivalentClass,http://dbpedia.org/ontology/Comic
http://kbpedia.org/kko/rc/ComicBookSeries,owl:equivalentClass,http://dbpedia.org/ontology/Comics
http://kbpedia.org/kko/rc/ComicStrip,owl:equivalentClass,http://dbpedia.org/ontology/ComicStrip
http://kbpedia.org/kko/rc/Community,owl:equivalentClass,http://dbpedia.org/ontology/Community
http://kbpedia.org/kko/rc/Competition,owl:equivalentClass,http://dbpedia.org/ontology/Competition
http://kbpedia.org/kko/rc/ComputerFile,owl:equivalentClass,http://dbpedia.org/ontology/File
http://kbpedia.org/kko/rc/ComputerGameProgram,owl:equivalentClass,http://dbpedia.org/ontology/VideoGame
http://kbpedia.org/kko/rc/ConcentrationCamp,owl:equivalentClass,http://dbpedia.org/ontology/ConcentrationCamp
http://kbpedia.org/kko/rc/ConceptualWork,owl:equivalentClass,http://dbpedia.org/ontology/Work
http://kbpedia.org/kko/rc/ConflictEvent,owl:equivalentClass,http://dbpedia.org/ontology/MilitaryConflict
http://kbpedia.org/kko/rc/Conifer,owl:equivalentClass,http://dbpedia.org/ontology/Conifer
http://kbpedia.org/kko/rc/Constellation,owl:equivalentClass,http://dbpedia.org/ontology/Constellation
http://kbpedia.org/kko/rc/Contest,owl:equivalentClass,http://dbpedia.org/ontology/Contest
http://kbpedia.org/kko/rc/Continent,owl:equivalentClass,http://dbpedia.org/ontology/Continent
http://kbpedia.org/kko/rc/Convention_Meeting,owl:equivalentClass,http://dbpedia.org/ontology/Convention
http://kbpedia.org/kko/rc/Country,owl:equivalentClass,http://dbpedia.org/ontology/Country
http://kbpedia.org/kko/rc/CountySeat,owl:equivalentClass,http://dbpedia.org/ontology/CountrySeat
http://kbpedia.org/kko/rc/CourtCase,owl:equivalentClass,http://dbpedia.org/ontology/Case
http://kbpedia.org/kko/rc/CourtCase,owl:equivalentClass,http://dbpedia.org/ontology/LegalCase
http://kbpedia.org/kko/rc/Crater,owl:equivalentClass,http://dbpedia.org/ontology/Crater
http://kbpedia.org/kko/rc/Crater,owl:equivalentClass,http://dbpedia.org/ontology/LunarCrater
http://kbpedia.org/kko/rc/Creek,owl:equivalentClass,http://dbpedia.org/ontology/Creek
http://kbpedia.org/kko/rc/Cricketer,owl:equivalentClass,http://dbpedia.org/ontology/Cricketer
http://kbpedia.org/kko/rc/CricketField,owl:equivalentClass,http://dbpedia.org/ontology/CricketGround
http://kbpedia.org/kko/rc/CricketTeam,owl:equivalentClass,http://dbpedia.org/ontology/CricketTeam
http://kbpedia.org/kko/rc/Criminal,owl:equivalentClass,http://dbpedia.org/ontology/Criminal
http://kbpedia.org/kko/rc/Crustacean,owl:equivalentClass,http://dbpedia.org/ontology/Crustacean
http://kbpedia.org/kko/rc/Cultivar,owl:equivalentClass,http://dbpedia.org/ontology/CultivatedVariety
http://kbpedia.org/kko/rc/Currency,owl:equivalentClass,http://dbpedia.org/ontology/Currency
http://kbpedia.org/kko/rc/Cycad,owl:equivalentClass,http://dbpedia.org/ontology/Cycad
http://kbpedia.org/kko/rc/CyclingSportsEvent,owl:equivalentClass,http://dbpedia.org/ontology/CyclingCompetition
http://kbpedia.org/kko/rc/CyclingSportsEvent,owl:equivalentClass,http://dbpedia.org/ontology/CyclingRace
http://kbpedia.org/kko/rc/Cyclist_Athlete,owl:equivalentClass,http://dbpedia.org/ontology/Cyclist
http://kbpedia.org/kko/rc/Dam,owl:equivalentClass,http://dbpedia.org/ontology/Dam
http://kbpedia.org/kko/rc/Dancer_Performer,owl:equivalentClass,http://dbpedia.org/ontology/Dancer
http://kbpedia.org/kko/rc/Database_AbstractContent,owl:equivalentClass,http://dbpedia.org/ontology/Database
http://kbpedia.org/kko/rc/Decoration,owl:equivalentClass,http://dbpedia.org/ontology/Decoration
http://kbpedia.org/kko/rc/Demographics,owl:equivalentClass,http://dbpedia.org/ontology/Demographics
http://kbpedia.org/kko/rc/Department,owl:equivalentClass,http://dbpedia.org/ontology/Department
http://kbpedia.org/kko/rc/DepthPerception,owl:equivalentClass,http://dbpedia.org/ontology/Depth
http://kbpedia.org/kko/rc/Desert,owl:equivalentClass,http://dbpedia.org/ontology/Desert
http://kbpedia.org/kko/rc/DigitalCamera,owl:equivalentClass,http://dbpedia.org/ontology/DigitalCamera
http://kbpedia.org/kko/rc/Dike,owl:equivalentClass,http://dbpedia.org/ontology/Dike
http://kbpedia.org/kko/rc/Diocese,owl:equivalentClass,http://dbpedia.org/ontology/Diocese
http://kbpedia.org/kko/rc/Diploma,owl:equivalentClass,http://dbpedia.org/ontology/Diploma
http://kbpedia.org/kko/rc/Director_Movie,owl:equivalentClass,http://dbpedia.org/ontology/MovieDirector
http://kbpedia.org/kko/rc/District_State_Geopolitical,owl:equivalentClass,http://dbpedia.org/ontology/District
http://kbpedia.org/kko/rc/Divorce,owl:equivalentClass,http://dbpedia.org/ontology/Divorce
http://kbpedia.org/kko/rc/Doctor_Medical,owl:equivalentClass,http://dbpedia.org/ontology/Medician
http://kbpedia.org/kko/rc/Document,owl:equivalentClass,http://dbpedia.org/ontology/Document
http://kbpedia.org/kko/rc/Dog,owl:equivalentClass,http://dbpedia.org/ontology/Dog
http://kbpedia.org/kko/rc/DomesticCat,owl:equivalentClass,http://dbpedia.org/ontology/Cat
http://kbpedia.org/kko/rc/Drink,owl:equivalentClass,http://dbpedia.org/ontology/Beverage
http://kbpedia.org/kko/rc/Earthquake,owl:equivalentClass,http://dbpedia.org/ontology/Earthquake
http://kbpedia.org/kko/rc/Economist,owl:equivalentClass,http://dbpedia.org/ontology/Economist
http://kbpedia.org/kko/rc/ElectedOfficial,owl:equivalentClass,http://dbpedia.org/ontology/OfficeHolder
http://kbpedia.org/kko/rc/Election,owl:equivalentClass,http://dbpedia.org/ontology/Election
http://kbpedia.org/kko/rc/ElementStuff,owl:equivalentClass,http://dbpedia.org/ontology/ChemicalElement
http://kbpedia.org/kko/rc/Embryology,owl:equivalentClass,http://dbpedia.org/ontology/Embryology
http://kbpedia.org/kko/rc/Employer,owl:equivalentClass,http://dbpedia.org/ontology/Employer
http://kbpedia.org/kko/rc/Engine,owl:equivalentClass,http://dbpedia.org/ontology/Engine
http://kbpedia.org/kko/rc/Engineer,owl:equivalentClass,http://dbpedia.org/ontology/Engineer
http://kbpedia.org/kko/rc/Enzyme,owl:equivalentClass,http://dbpedia.org/ontology/Enzyme
http://kbpedia.org/kko/rc/Escalator,owl:equivalentClass,http://dbpedia.org/ontology/Escalator
http://kbpedia.org/ontologies/kko#Eukaryotes,owl:equivalentClass,http://dbpedia.org/ontology/Eukaryote
http://kbpedia.org/kko/rc/Event,owl:equivalentClass,http://dbpedia.org/ontology/Event
http://kbpedia.org/kko/rc/FactoryBuilding,owl:equivalentClass,http://dbpedia.org/ontology/Factory
http://kbpedia.org/kko/rc/Family_Human,owl:equivalentClass,http://dbpedia.org/ontology/Family
http://kbpedia.org/kko/rc/Farmer,owl:equivalentClass,http://dbpedia.org/ontology/Farmer
http://kbpedia.org/kko/rc/FashionDesigner,owl:equivalentClass,http://dbpedia.org/ontology/FashionDesigner
http://kbpedia.org/kko/rc/FashionModel,owl:equivalentClass,http://dbpedia.org/ontology/Model
http://kbpedia.org/kko/rc/Fern,owl:equivalentClass,http://dbpedia.org/ontology/Fern
http://kbpedia.org/kko/rc/FictionalCharacter,owl:equivalentClass,http://dbpedia.org/ontology/FictionalCharacter
http://kbpedia.org/kko/rc/FictionalCharacter,owl:equivalentClass,http://dbpedia.org/ontology/MythologicalFigure
http://kbpedia.org/kko/rc/FieldOfStudy,owl:equivalentClass,http://dbpedia.org/ontology/AcademicSubject
http://kbpedia.org/kko/rc/FigureSkater,owl:equivalentClass,http://dbpedia.org/ontology/FigureSkater
http://kbpedia.org/kko/rc/FilmFestival,owl:equivalentClass,http://dbpedia.org/ontology/FilmFestival
http://kbpedia.org/kko/rc/FilmGenre,owl:equivalentClass,http://dbpedia.org/ontology/MovieGenre
http://kbpedia.org/kko/rc/Fish,owl:equivalentClass,http://dbpedia.org/ontology/Fish
http://kbpedia.org/kko/rc/Flag,owl:equivalentClass,http://dbpedia.org/ontology/Flag
http://kbpedia.org/kko/rc/Flooding,owl:equivalentClass,http://dbpedia.org/ontology/StormSurge
http://kbpedia.org/kko/rc/FloralPlant,owl:equivalentClass,http://dbpedia.org/ontology/FloweringPlant
http://kbpedia.org/kko/rc/Food,owl:equivalentClass,http://dbpedia.org/ontology/Food
http://kbpedia.org/kko/rc/FootballPlayer_American,owl:equivalentClass,http://dbpedia.org/ontology/GridironFootballPlayer
http://kbpedia.org/kko/rc/FootballPlayer_Australian,owl:equivalentClass,http://dbpedia.org/ontology/AustralianRulesFootballPlayer
http://kbpedia.org/kko/rc/FootballPlayer_Canadian,owl:equivalentClass,http://dbpedia.org/ontology/CanadianFootballPlayer
http://kbpedia.org/kko/rc/Forest,owl:equivalentClass,http://dbpedia.org/ontology/Forest
http://kbpedia.org/kko/rc/FormulaOneRacer,owl:equivalentClass,http://dbpedia.org/ontology/FormulaOneRacer
http://kbpedia.org/kko/rc/FortTheShelterRegion,owl:equivalentClass,http://dbpedia.org/ontology/Fort
http://kbpedia.org/kko/rc/Fungus,owl:equivalentClass,http://dbpedia.org/ontology/Fungus
http://kbpedia.org/kko/rc/Galaxy,owl:equivalentClass,http://dbpedia.org/ontology/Galaxy
http://kbpedia.org/kko/rc/Game,owl:equivalentClass,http://dbpedia.org/ontology/Game
http://kbpedia.org/kko/rc/Garden,owl:equivalentClass,http://dbpedia.org/ontology/Garden
http://kbpedia.org/kko/rc/Gate,owl:equivalentClass,http://dbpedia.org/ontology/Gate
http://kbpedia.org/kko/rc/GatedCommunity,owl:equivalentClass,http://dbpedia.org/ontology/GatedCommunity
http://kbpedia.org/kko/rc/Gene_HereditaryUnit,owl:equivalentClass,http://dbpedia.org/ontology/Gene
http://kbpedia.org/kko/rc/GeographicalDirection_General,owl:equivalentClass,http://dbpedia.org/ontology/CardinalDirection
http://kbpedia.org/kko/rc/GeologicalTimePeriod,owl:equivalentClass,http://dbpedia.org/ontology/GeologicalPeriod
