s,p,o
http://kbpedia.org/kko/rc/33-DiaminobenzidineTetrahydrochloride,kko:wikipedia-id,"http://wikipedia.org/wiki/3,3'-Diaminobenzidine"
http://kbpedia.org/kko/rc/35-DinitrobenzoicAcid,kko:wikipedia-id,"http://wikipedia.org/wiki/3,5-Dinitrobenzoic_acid"
http://kbpedia.org/kko/rc/3DFilm,kko:wikipedia-id,http://wikipedia.org/wiki/3D_film
http://kbpedia.org/kko/rc/4-AminobenzoicAcid,kko:wikipedia-id,http://wikipedia.org/wiki/4-Aminobenzoic_acid
http://kbpedia.org/kko/rc/4-Aminopyridine,kko:wikipedia-id,http://wikipedia.org/wiki/4-Aminopyridine
http://kbpedia.org/kko/rc/4-Chlorodehydromethyltestosterone,kko:wikipedia-id,http://wikipedia.org/wiki/Chlorodehydromethyltestosterone
http://kbpedia.org/kko/rc/4-Dimethylaminopyridine,kko:wikipedia-id,http://wikipedia.org/wiki/4-Dimethylaminopyridine
http://kbpedia.org/kko/rc/4-HydroxybenzoicAcid,kko:wikipedia-id,http://wikipedia.org/wiki/4-Hydroxybenzoic_acid
http://kbpedia.org/kko/rc/4-Hydroxytestosterone,kko:wikipedia-id,http://wikipedia.org/wiki/4-Hydroxytestosterone
http://kbpedia.org/kko/rc/4-MethoxybenzoicAcid,kko:wikipedia-id,http://wikipedia.org/wiki/P-Anisic_acid
http://kbpedia.org/kko/rc/4-MethylbenzoicAcid,kko:wikipedia-id,http://wikipedia.org/wiki/P-Toluic_acid
http://kbpedia.org/kko/rc/4-tert-Butylcatechol,kko:wikipedia-id,http://wikipedia.org/wiki/4-tert-Butylcatechol
http://kbpedia.org/kko/rc/5013COrganization,kko:wikipedia-id,http://wikipedia.org/wiki/501(c)(3)_organization
http://kbpedia.org/kko/rc/50EuroNote,kko:wikipedia-id,http://wikipedia.org/wiki/50_euro_note
http://kbpedia.org/kko/rc/5EuroNote,kko:wikipedia-id,http://wikipedia.org/wiki/5_euro_note
http://kbpedia.org/kko/rc/6-Hydroxydopamine,kko:wikipedia-id,http://wikipedia.org/wiki/Oxidopamine
http://kbpedia.org/kko/rc/A-10Thunderbolt,kko:wikipedia-id,http://wikipedia.org/wiki/Fairchild_Republic_A-10_Thunderbolt_II
http://kbpedia.org/kko/rc/AAAI,kko:wikipedia-id,http://wikipedia.org/wiki/Association_for_the_Advancement_of_Artificial_Intelligence
http://kbpedia.org/kko/rc/AaptosKanuux,kko:wikipedia-id,http://wikipedia.org/wiki/Aaptos_kanuux
http://kbpedia.org/kko/rc/Aardwolf,kko:wikipedia-id,http://wikipedia.org/wiki/Aardwolf
http://kbpedia.org/kko/rc/Aargau,kko:wikipedia-id,http://wikipedia.org/wiki/Canton_of_Aargau
http://kbpedia.org/kko/rc/Aaron,kko:wikipedia-id,http://wikipedia.org/wiki/Aaron
http://kbpedia.org/kko/rc/AaronCopland-Composer,kko:wikipedia-id,http://wikipedia.org/wiki/Aaron_Copland
http://kbpedia.org/kko/rc/AASM,kko:wikipedia-id,http://wikipedia.org/wiki/AASM
http://kbpedia.org/kko/rc/AB-205-Helicopter,kko:wikipedia-id,http://wikipedia.org/wiki/Bell_204/205
http://kbpedia.org/kko/rc/Aba-Garment,kko:wikipedia-id,http://wikipedia.org/wiki/Abaya
http://kbpedia.org/kko/rc/Abacavir,kko:wikipedia-id,http://wikipedia.org/wiki/Abacavir
http://kbpedia.org/kko/rc/AbaCloth,kko:wikipedia-id,http://wikipedia.org/wiki/Hodden
http://kbpedia.org/kko/rc/AbadanRefinery,kko:wikipedia-id,http://wikipedia.org/wiki/Abadan_Refinery
http://kbpedia.org/kko/rc/AbandonedVillage,kko:wikipedia-id,http://wikipedia.org/wiki/Abandoned_village
http://kbpedia.org/kko/rc/AbandonwareProgram,kko:wikipedia-id,http://wikipedia.org/wiki/Abandonware
http://kbpedia.org/kko/rc/AbaremaOxyphyllidia,kko:wikipedia-id,http://wikipedia.org/wiki/Abarema_oxyphyllidia
http://kbpedia.org/kko/rc/Abatis,kko:wikipedia-id,http://wikipedia.org/wiki/Abatis
http://kbpedia.org/kko/rc/AbbasidCaliphate,kko:wikipedia-id,http://wikipedia.org/wiki/Abbasid_Caliphate
http://kbpedia.org/kko/rc/Abbey,kko:wikipedia-id,http://wikipedia.org/wiki/Abbey
http://kbpedia.org/kko/rc/Abbreviation,kko:wikipedia-id,http://wikipedia.org/wiki/Abbreviation
http://kbpedia.org/kko/rc/Abdication,kko:wikipedia-id,http://wikipedia.org/wiki/Abdication
http://kbpedia.org/kko/rc/Abdomen,kko:wikipedia-id,http://wikipedia.org/wiki/Abdomen
http://kbpedia.org/kko/rc/AbdominalAorta,kko:wikipedia-id,http://wikipedia.org/wiki/Abdominal_aorta
http://kbpedia.org/kko/rc/AbdominalCavity,kko:wikipedia-id,http://wikipedia.org/wiki/Abdominal_cavity
http://kbpedia.org/kko/rc/AbdominalPain,kko:wikipedia-id,http://wikipedia.org/wiki/Abdominal_pain
http://kbpedia.org/kko/rc/Abdopus,kko:wikipedia-id,http://wikipedia.org/wiki/Abdopus
http://kbpedia.org/kko/rc/AbducensNerve,kko:wikipedia-id,http://wikipedia.org/wiki/Abducens_nerve
http://kbpedia.org/kko/rc/AbductiveInferenceProcess,kko:wikipedia-id,http://wikipedia.org/wiki/Abductive_reasoning
http://kbpedia.org/kko/rc/AbductorDigitiMinimi,kko:wikipedia-id,http://wikipedia.org/wiki/Abductor_digiti_minimi_muscle_(foot)
http://kbpedia.org/kko/rc/AbductorPollicisBrevis,kko:wikipedia-id,http://wikipedia.org/wiki/Abductor_pollicis_brevis_muscle
http://kbpedia.org/kko/rc/AbductorPollicisLongus,kko:wikipedia-id,http://wikipedia.org/wiki/Abductor_pollicis_longus_muscle
http://kbpedia.org/kko/rc/AbelsonMurineLeukemiaVirus,kko:wikipedia-id,http://wikipedia.org/wiki/Abelson_murine_leukemia_virus
http://kbpedia.org/kko/rc/AberdeenProvingGround,kko:wikipedia-id,http://wikipedia.org/wiki/Aberdeen_Proving_Ground
http://kbpedia.org/kko/rc/Abhorrence,kko:wikipedia-id,http://wikipedia.org/wiki/Abhorrence
http://kbpedia.org/kko/rc/AbigailVanBuren,kko:wikipedia-id,http://wikipedia.org/wiki/Pauline_Phillips
http://kbpedia.org/kko/rc/Abiu,kko:wikipedia-id,http://wikipedia.org/wiki/Pouteria_caimito
http://kbpedia.org/kko/rc/Abkhazia,kko:wikipedia-id,http://wikipedia.org/wiki/Abkhazia
http://kbpedia.org/kko/rc/AbkhazLanguage,kko:wikipedia-id,http://wikipedia.org/wiki/Abkhaz_language
http://kbpedia.org/kko/rc/Ablation,kko:wikipedia-id,http://wikipedia.org/wiki/Ablation
http://kbpedia.org/kko/rc/AbleBodiedSeaman,kko:wikipedia-id,http://wikipedia.org/wiki/Able_Seaman_(occupation)
http://kbpedia.org/kko/rc/AbnormalSystemCondition,kko:wikipedia-id,http://wikipedia.org/wiki/Abnormalities
http://kbpedia.org/kko/rc/AboBat,kko:wikipedia-id,http://wikipedia.org/wiki/Abo_Bat
http://kbpedia.org/kko/rc/Abolitionism,kko:wikipedia-id,http://wikipedia.org/wiki/Abolitionism
http://kbpedia.org/kko/rc/AbominableSnowman,kko:wikipedia-id,http://wikipedia.org/wiki/Yeti
http://kbpedia.org/kko/rc/AboriginalTitle,kko:wikipedia-id,http://wikipedia.org/wiki/Aboriginal_title
http://kbpedia.org/kko/rc/Abortifacient,kko:wikipedia-id,http://wikipedia.org/wiki/Abortifacient
http://kbpedia.org/kko/rc/Abortion-BreastCancerHypothesis,kko:wikipedia-id,http://wikipedia.org/wiki/Abortion–breast_cancer_hypothesis
http://kbpedia.org/kko/rc/Abortion-Intentional,kko:wikipedia-id,http://wikipedia.org/wiki/Abortion
http://kbpedia.org/kko/rc/AbortionDebate,kko:wikipedia-id,http://wikipedia.org/wiki/Abortion_debate
http://kbpedia.org/kko/rc/AbqaiqOilField,kko:wikipedia-id,http://wikipedia.org/wiki/Abqaiq_oil_field
http://kbpedia.org/kko/rc/Abra-ProvincePhilippines,kko:wikipedia-id,http://wikipedia.org/wiki/Abra_(province)
http://kbpedia.org/kko/rc/Abraham-Patriarch,kko:wikipedia-id,http://wikipedia.org/wiki/Abraham
http://kbpedia.org/kko/rc/AbrahamLincoln,kko:wikipedia-id,http://wikipedia.org/wiki/Abraham_Lincoln
http://kbpedia.org/kko/rc/Abralia,kko:wikipedia-id,http://wikipedia.org/wiki/Abralia
http://kbpedia.org/kko/rc/Abrasive,kko:wikipedia-id,http://wikipedia.org/wiki/Abrasive
http://kbpedia.org/kko/rc/AbrasiveBlasting,kko:wikipedia-id,http://wikipedia.org/wiki/Abrasive_blasting
http://kbpedia.org/kko/rc/AbrasiveWheel,kko:wikipedia-id,http://wikipedia.org/wiki/Grinding_wheel
http://kbpedia.org/kko/rc/AbrinToxin,kko:wikipedia-id,http://wikipedia.org/wiki/Abrin
http://kbpedia.org/kko/rc/AbscisicAcid,kko:wikipedia-id,http://wikipedia.org/wiki/Abscisic_acid
http://kbpedia.org/kko/rc/Absinthe,kko:wikipedia-id,http://wikipedia.org/wiki/Absinthe
http://kbpedia.org/kko/rc/AbsoluteMonarchy,kko:wikipedia-id,http://wikipedia.org/wiki/Absolute_monarchy
http://kbpedia.org/kko/rc/AbsoluteZero,kko:wikipedia-id,http://wikipedia.org/wiki/Absolute_zero
http://kbpedia.org/kko/rc/AbsolutVodka,kko:wikipedia-id,http://wikipedia.org/wiki/Absolut_Vodka
http://kbpedia.org/kko/rc/Absorbency,kko:wikipedia-id,http://wikipedia.org/wiki/Absorption_(chemistry)
http://kbpedia.org/kko/rc/AbsorptionEvent,kko:wikipedia-id,http://wikipedia.org/wiki/Absorption_(electromagnetic_radiation)
http://kbpedia.org/kko/rc/ABSResin,kko:wikipedia-id,http://wikipedia.org/wiki/Acrylonitrile_butadiene_styrene
http://kbpedia.org/kko/rc/Abstinence,kko:wikipedia-id,http://wikipedia.org/wiki/Abstinence
http://kbpedia.org/kko/rc/Abstract,kko:wikipedia-id,http://wikipedia.org/wiki/Abstract_(summary)
http://kbpedia.org/kko/rc/AbstractAlgebra,kko:wikipedia-id,http://wikipedia.org/wiki/Abstract_algebra
http://kbpedia.org/kko/rc/AbstractInformationStructure,kko:wikipedia-id,http://wikipedia.org/wiki/Abstract_data_type
http://kbpedia.org/kko/rc/AbstractObjectTheory,kko:wikipedia-id,http://wikipedia.org/wiki/Abstract_object_theory
http://kbpedia.org/kko/rc/AbstractStructure,kko:wikipedia-id,http://wikipedia.org/wiki/Abstract_structure
http://kbpedia.org/kko/rc/AbuDhabi,kko:wikipedia-id,http://wikipedia.org/wiki/Abu_Dhabi
http://kbpedia.org/kko/rc/Abuse,kko:wikipedia-id,http://wikipedia.org/wiki/Abuse
http://kbpedia.org/kko/rc/AbutilonEremitopetalum,kko:wikipedia-id,http://wikipedia.org/wiki/Abutilon_eremitopetalum
http://kbpedia.org/kko/rc/AbutilonSandwicense,kko:wikipedia-id,http://wikipedia.org/wiki/Abutilon_sandwicense
http://kbpedia.org/kko/rc/AbyssalPlain,kko:wikipedia-id,http://wikipedia.org/wiki/Abyssal_plain
http://kbpedia.org/kko/rc/Abyssinian-Cat,kko:wikipedia-id,http://wikipedia.org/wiki/Abyssinian_(cat)
http://kbpedia.org/kko/rc/AbyssinianWoodpecker,kko:wikipedia-id,http://wikipedia.org/wiki/Abyssinian_Woodpecker
http://kbpedia.org/kko/rc/ACAcecaCar,kko:wikipedia-id,http://wikipedia.org/wiki/AC_Aceca
http://kbpedia.org/kko/rc/Acacia,kko:wikipedia-id,http://wikipedia.org/wiki/Acacia
http://kbpedia.org/kko/rc/AcademicDepartment,kko:wikipedia-id,http://wikipedia.org/wiki/Academic_department
http://kbpedia.org/kko/rc/AcademicGown,kko:wikipedia-id,http://wikipedia.org/wiki/Academic_dress
http://kbpedia.org/kko/rc/AcademicInstitution,kko:wikipedia-id,http://wikipedia.org/wiki/Academic_institution
http://kbpedia.org/kko/rc/AcademicProfessional,kko:wikipedia-id,http://wikipedia.org/wiki/Faculty_(academic_staff)
http://kbpedia.org/kko/rc/AcademicQuarter,kko:wikipedia-id,http://wikipedia.org/wiki/Academic_Quarter
http://kbpedia.org/kko/rc/AcademicSemester,kko:wikipedia-id,http://wikipedia.org/wiki/Semester
http://kbpedia.org/kko/rc/AcademicTerm,kko:wikipedia-id,http://wikipedia.org/wiki/Academic_term
http://kbpedia.org/kko/rc/AcademicTrimester,kko:wikipedia-id,http://wikipedia.org/wiki/Trimester
http://kbpedia.org/kko/rc/AcademicYear,kko:wikipedia-id,http://wikipedia.org/wiki/Academic_year
http://kbpedia.org/kko/rc/Academy,kko:wikipedia-id,http://wikipedia.org/wiki/Academy
http://kbpedia.org/kko/rc/AcademyAward,kko:wikipedia-id,http://wikipedia.org/wiki/Academy_Award
http://kbpedia.org/kko/rc/AcademyAwardForBestActor-Movie,kko:wikipedia-id,http://wikipedia.org/wiki/Academy_Award_for_Best_Actor
http://kbpedia.org/kko/rc/AcademyAwardForBestActress-Movie,kko:wikipedia-id,http://wikipedia.org/wiki/Academy_Award_for_Best_Actress
http://kbpedia.org/kko/rc/AcademyAwardForBestSupportingActor-Movie,kko:wikipedia-id,http://wikipedia.org/wiki/Academy_Award_for_Best_Supporting_Actor
http://kbpedia.org/kko/rc/AcademyMuseumOfMotionPictures,kko:wikipedia-id,http://wikipedia.org/wiki/Academy_Museum_of_Motion_Pictures
http://kbpedia.org/kko/rc/AcademyOfMotionPictureArtsAndSciences,kko:wikipedia-id,http://wikipedia.org/wiki/Academy_of_Motion_Picture_Arts_and_Sciences
http://kbpedia.org/kko/rc/AcadiaNationalPark,kko:wikipedia-id,http://wikipedia.org/wiki/Acadia_National_Park
http://kbpedia.org/kko/rc/Acalyptratae,kko:wikipedia-id,http://wikipedia.org/wiki/Acalyptratae
http://kbpedia.org/kko/rc/Acanthite,kko:wikipedia-id,http://wikipedia.org/wiki/Acanthite
http://kbpedia.org/kko/rc/AcanthobrahmaeaEuropaea,kko:wikipedia-id,http://wikipedia.org/wiki/Brahmaea_europaea
http://kbpedia.org/kko/rc/Acanthocalycium,kko:wikipedia-id,http://wikipedia.org/wiki/Acanthocalycium
http://kbpedia.org/kko/rc/Acanthocercus,kko:wikipedia-id,http://wikipedia.org/wiki/Acanthocercus
http://kbpedia.org/kko/rc/Acanthocereus,kko:wikipedia-id,http://wikipedia.org/wiki/Acanthocereus
http://kbpedia.org/kko/rc/AcanthocheilonemaViteae,kko:wikipedia-id,http://wikipedia.org/wiki/Acanthocheilonema_viteae
http://kbpedia.org/kko/rc/Acanthodactylus,kko:wikipedia-id,http://wikipedia.org/wiki/Acanthodactylus
http://kbpedia.org/kko/rc/Acanthomintha,kko:wikipedia-id,http://wikipedia.org/wiki/Acanthomintha
http://kbpedia.org/kko/rc/AcanthominthaDuttonii,kko:wikipedia-id,http://wikipedia.org/wiki/Acanthomintha_duttonii
http://kbpedia.org/kko/rc/Acanthopelminae,kko:wikipedia-id,http://wikipedia.org/wiki/Acanthopelma
http://kbpedia.org/kko/rc/Acanthophoenix,kko:wikipedia-id,http://wikipedia.org/wiki/Acanthophoenix
http://kbpedia.org/kko/rc/Acanthopteroctetidae,kko:wikipedia-id,http://wikipedia.org/wiki/Acanthopteroctetidae
http://kbpedia.org/kko/rc/Acanthostachys,kko:wikipedia-id,http://wikipedia.org/wiki/Acanthostachys
http://kbpedia.org/kko/rc/ACappella,kko:wikipedia-id,http://wikipedia.org/wiki/A_cappella
http://kbpedia.org/kko/rc/Acarina,kko:wikipedia-id,http://wikipedia.org/wiki/Acari
http://kbpedia.org/kko/rc/Acartophthalmidae,kko:wikipedia-id,http://wikipedia.org/wiki/Acartophthalmidae
http://kbpedia.org/kko/rc/Accelerating,kko:wikipedia-id,http://wikipedia.org/wiki/Accelerating_change
http://kbpedia.org/kko/rc/Acceleration,kko:wikipedia-id,http://wikipedia.org/wiki/Acceleration
http://kbpedia.org/kko/rc/AccelerationClause,kko:wikipedia-id,http://wikipedia.org/wiki/Acceleration_clause
http://kbpedia.org/kko/rc/AcceleratorMassSpectrometry,kko:wikipedia-id,http://wikipedia.org/wiki/Accelerator_mass_spectrometry
http://kbpedia.org/kko/rc/Accepted,kko:wikipedia-id,http://wikipedia.org/wiki/Accepted
http://kbpedia.org/kko/rc/Accessibility,kko:wikipedia-id,http://wikipedia.org/wiki/Accessibility
http://kbpedia.org/kko/rc/AccessoryFruit,kko:wikipedia-id,http://wikipedia.org/wiki/Accessory_fruit
http://kbpedia.org/kko/rc/AccessoryHemiAzygosVein,kko:wikipedia-id,http://wikipedia.org/wiki/Accessory_hemiazygos_vein
http://kbpedia.org/kko/rc/AccessoryMuscle,kko:wikipedia-id,http://wikipedia.org/wiki/Accessory_muscle
http://kbpedia.org/kko/rc/AccessoryNerve,kko:wikipedia-id,http://wikipedia.org/wiki/Accessory_nerve
http://kbpedia.org/kko/rc/Accident,kko:wikipedia-id,http://wikipedia.org/wiki/Accident
http://kbpedia.org/kko/rc/Accipiter,kko:wikipedia-id,http://wikipedia.org/wiki/Accipiter
http://kbpedia.org/kko/rc/Accipitrinae,kko:wikipedia-id,http://wikipedia.org/wiki/Accipitrinae
http://kbpedia.org/kko/rc/AccipitrineFamily,kko:wikipedia-id,http://wikipedia.org/wiki/Accipitridae
http://kbpedia.org/kko/rc/Accommodating-HelpingAnAgent,kko:wikipedia-id,http://wikipedia.org/wiki/Accommodation_reflex
http://kbpedia.org/kko/rc/Accordion,kko:wikipedia-id,http://wikipedia.org/wiki/Accordion
http://kbpedia.org/kko/rc/Accountant,kko:wikipedia-id,http://wikipedia.org/wiki/Accountant
http://kbpedia.org/kko/rc/AccountingProgram,kko:wikipedia-id,http://wikipedia.org/wiki/Accounting_software
http://kbpedia.org/kko/rc/AccountingScandal,kko:wikipedia-id,http://wikipedia.org/wiki/Accounting_scandals
http://kbpedia.org/kko/rc/AccountManager,kko:wikipedia-id,http://wikipedia.org/wiki/Account_manager
http://kbpedia.org/kko/rc/Accreditation,kko:wikipedia-id,http://wikipedia.org/wiki/Accreditation
http://kbpedia.org/kko/rc/AccreditationEvent,kko:wikipedia-id,http://wikipedia.org/wiki/Educational_accreditation
http://kbpedia.org/kko/rc/AccruingInterest,kko:wikipedia-id,http://wikipedia.org/wiki/Accrued_interest
http://kbpedia.org/kko/rc/Accumulation-Profits,kko:wikipedia-id,http://wikipedia.org/wiki/Capital_accumulation
http://kbpedia.org/kko/rc/Accuracy,kko:wikipedia-id,http://wikipedia.org/wiki/Accuracy_and_precision
http://kbpedia.org/kko/rc/Acebrochol,kko:wikipedia-id,http://wikipedia.org/wiki/Acebrochol
http://kbpedia.org/kko/rc/Acebutolol,kko:wikipedia-id,http://wikipedia.org/wiki/Acebutolol
http://kbpedia.org/kko/rc/Aceh,kko:wikipedia-id,http://wikipedia.org/wiki/Aceh
