s,p,o
http://kbpedia.org/kko/rc/Building,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.BLDG
http://kbpedia.org/kko/rc/BuildingCluster,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.CTRF
http://kbpedia.org/kko/rc/BurialCave,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.BUR
http://kbpedia.org/kko/rc/Bush-Clump,kko:geo-names-feature-code,http://www.geonames.org/ontology#V.BUSH
http://kbpedia.org/kko/rc/BusinessCenter,kko:geo-names-feature-code,http://www.geonames.org/ontology#L.CTRB
http://kbpedia.org/kko/rc/BusStation,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.BUSTN
http://kbpedia.org/kko/rc/BusStop,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.BUSTP
http://kbpedia.org/kko/rc/Butte,kko:geo-names-feature-code,http://www.geonames.org/ontology#T.BUTE
http://kbpedia.org/kko/rc/Cairn,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.CARN
http://kbpedia.org/kko/rc/Caldera,kko:geo-names-feature-code,http://www.geonames.org/ontology#T.CLDA
http://kbpedia.org/kko/rc/Campsite,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.CMP
http://kbpedia.org/kko/rc/Canal,kko:geo-names-feature-code,http://www.geonames.org/ontology#H.CNL
http://kbpedia.org/kko/rc/Cannery-Factory,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.MFGC
http://kbpedia.org/kko/rc/Canyon,kko:geo-names-feature-code,http://www.geonames.org/ontology#T.CNYN
http://kbpedia.org/kko/rc/Cape-Topographical,kko:geo-names-feature-code,http://www.geonames.org/ontology#T.CAPE
http://kbpedia.org/kko/rc/CapitalCityOfRegion,kko:geo-names-feature-code,http://www.geonames.org/ontology#P.PPLC
http://kbpedia.org/kko/rc/CaravanRoute,kko:geo-names-feature-code,http://www.geonames.org/ontology#R.RTE
http://kbpedia.org/kko/rc/Casino,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.CSNO
http://kbpedia.org/kko/rc/Castle,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.CSTL
http://kbpedia.org/kko/rc/CattleDippingTank,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.TNKD
http://kbpedia.org/kko/rc/Causeway,kko:geo-names-feature-code,http://www.geonames.org/ontology#R.CSWY
http://kbpedia.org/kko/rc/Cave,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.CAVE
http://kbpedia.org/kko/rc/CaveWithMultiplePortalsToSurface,kko:geo-names-feature-code,http://www.geonames.org/ontology#R.TNLN
http://kbpedia.org/kko/rc/Cavity-Undersea,kko:geo-names-feature-code,http://www.geonames.org/ontology#U.HOLU
http://kbpedia.org/kko/rc/Channel-DeeperWaterwayPart,kko:geo-names-feature-code,http://www.geonames.org/ontology#H.CHNM
http://kbpedia.org/kko/rc/Channel-Lake,kko:geo-names-feature-code,http://www.geonames.org/ontology#H.CHNL
http://kbpedia.org/kko/rc/Channel-Narrows,kko:geo-names-feature-code,http://www.geonames.org/ontology#H.NRWS
http://kbpedia.org/kko/rc/Channel-WaterPath,kko:geo-names-feature-code,http://www.geonames.org/ontology#H.CHN
http://kbpedia.org/kko/rc/Church-Building,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.CH
http://kbpedia.org/kko/rc/Cirque,kko:geo-names-feature-code,http://www.geonames.org/ontology#T.CRQ
http://kbpedia.org/kko/rc/Cleft,kko:geo-names-feature-code,http://www.geonames.org/ontology#T.CFT
http://kbpedia.org/kko/rc/Cliff,kko:geo-names-feature-code,http://www.geonames.org/ontology#T.CLF
http://kbpedia.org/kko/rc/CoalField,kko:geo-names-feature-code,http://www.geonames.org/ontology#L.COLF
http://kbpedia.org/kko/rc/CoastalRegion,kko:geo-names-feature-code,http://www.geonames.org/ontology#L.CST
http://kbpedia.org/kko/rc/CoastGuardStation,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.STNC
http://kbpedia.org/kko/rc/Colony-GeopoliticalEntity,kko:geo-names-feature-code,http://www.geonames.org/ontology#L.AGRC
http://kbpedia.org/kko/rc/CommunicationsFacility,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.COMC
http://kbpedia.org/kko/rc/CommunityCenter,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.CTRCM
http://kbpedia.org/kko/rc/ConcessionArea,kko:geo-names-feature-code,http://www.geonames.org/ontology#L.CNS
http://kbpedia.org/kko/rc/ConfluenceOfStreams,kko:geo-names-feature-code,http://www.geonames.org/ontology#H.CNFL
http://kbpedia.org/kko/rc/Continent,kko:geo-names-feature-code,http://www.geonames.org/ontology#L.CONT
http://kbpedia.org/kko/rc/ContinentalRise-Undersea,kko:geo-names-feature-code,http://www.geonames.org/ontology#U.CRSU
http://kbpedia.org/kko/rc/Convent-Residence,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.CVNT
http://kbpedia.org/kko/rc/CopperRefinery,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.MFGCU
http://kbpedia.org/kko/rc/CoralReef,kko:geo-names-feature-code,http://www.geonames.org/ontology#H.RFC
http://kbpedia.org/kko/rc/Cordillera-Undersea,kko:geo-names-feature-code,http://www.geonames.org/ontology#U.CDAU
http://kbpedia.org/kko/rc/Corral,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.CRRL
http://kbpedia.org/kko/rc/Country,kko:geo-names-feature-code,http://www.geonames.org/ontology#A.PCLI
http://kbpedia.org/kko/rc/CountryCapital,kko:geo-names-feature-code,http://www.geonames.org/ontology#P.PPLA
http://kbpedia.org/kko/rc/CountySeat,kko:geo-names-feature-code,http://www.geonames.org/ontology#P.PPLA3
http://kbpedia.org/kko/rc/Courthouse,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.CTHSE
http://kbpedia.org/kko/rc/Cove,kko:geo-names-feature-code,http://www.geonames.org/ontology#H.COVE
http://kbpedia.org/kko/rc/CraterBasin,kko:geo-names-feature-code,http://www.geonames.org/ontology#T.CRTR
http://kbpedia.org/kko/rc/Crevice-Topographical,kko:geo-names-feature-code,http://www.geonames.org/ontology#T.FSR
http://kbpedia.org/kko/rc/Cuesta,kko:geo-names-feature-code,http://www.geonames.org/ontology#T.CUET
http://kbpedia.org/kko/rc/CustomsCheckpoint,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.PSTC
http://kbpedia.org/kko/rc/CustomsHouse,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.CSTM
http://kbpedia.org/kko/rc/Cutoff,kko:geo-names-feature-code,http://www.geonames.org/ontology#H.CUTF
http://kbpedia.org/kko/rc/DairyEstablishment,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.DARY
http://kbpedia.org/kko/rc/Dam,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.DAM
http://kbpedia.org/kko/rc/Deep-Undersea,kko:geo-names-feature-code,http://www.geonames.org/ontology#U.DEPU
