s,p,o
http://kbpedia.org/kko/rc/Beach,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Beach
http://kbpedia.org/kko/rc/Beer,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Beer
http://kbpedia.org/kko/rc/BiologicalSpecies,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Species
http://kbpedia.org/kko/rc/BiologicalTaxon,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Taxon
http://kbpedia.org/kko/rc/Biologist,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Biologist
http://kbpedia.org/kko/rc/BiopolymerMolecule,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Biomolecule
http://kbpedia.org/kko/rc/Bird,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Bird
http://kbpedia.org/kko/rc/BirthEvent,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Birth
http://kbpedia.org/kko/rc/Bishop-Clerical,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/ChristianBishop
http://kbpedia.org/kko/rc/BloodType,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/BloodType
http://kbpedia.org/kko/rc/BloodVessel,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/BloodVessel
http://kbpedia.org/kko/rc/BoardGame,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/BoardGame
http://kbpedia.org/kko/rc/Bodybuilder,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Bodybuilder
http://kbpedia.org/kko/rc/BodyOfWater,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/BodyOfWater
http://kbpedia.org/kko/rc/Bone-BodyPart,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Bone
http://kbpedia.org/kko/rc/Book,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Book
http://kbpedia.org/kko/rc/Boxer,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Boxer
http://kbpedia.org/kko/rc/Brain,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Brain
http://kbpedia.org/kko/rc/Brewery,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Brewery
http://kbpedia.org/kko/rc/Bridge,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Bridge
http://kbpedia.org/kko/rc/Building,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Building
