count,kko_1,kko_2,intersect RCs,,,,,,,,,,,,,,,,,,,
1,kko.RelationTypes,kko.AtomsElements,{rc.NeutronScattering},,,,,,,,,,,,,,,,,,,
1,kko.SituationTypes,kko.Plants,{rc.InBloom},,,,,,,,,,,,,,,,,,,
1,kko.SituationTypes,kko.AudioInfo,{rc.EurovisionSongThatScoredNoPoints},,,,,,,,,,,,,,,,,,,
1,kko.SocialSystems,kko.NaturalMatter,{rc.PreciousMetal},,,,,,,,,,,,,,,,,,,
1,kko.SocialSystems,kko.NaturalSubstances,{rc.PreciousMetal},,,,,,,,,,,,,,,,,,,
1,kko.TertiarySectorService,kko.AudioInfo,{rc.SilentFilmMusic},,,,,,,,,,,,,,,,,,,
1,kko.TopicsCategories,kko.EconomicSystems,{rc.PreciousMetal},,,,,,,,,,,,,,,,,,,
1,kko.TopicsCategories,kko.OrganicChemistry,{rc.ElectronTransportChain},,,,,,,,,,,,,,,,,,,
1,kko.TopicsCategories,kko.BiologicalProcesses,{rc.ElectronTransportChain},,,,,,,,,,,,,,,,,,,
1,kko.VisualInfo,kko.InquiryMethods,{rc.VideoSurveillance},,,,,,,,,,,,,,,,,,,
1,kko.WrittenInfo,kko.InquiryMethods,{rc.SimulationSoftware},,,,,,,,,,,,,,,,,,,
2,kko.Associatives,kko.EmergentKnowledge,{rc.ThesaurusProgram, rc.Thesaurus},,,,,,,,,,,,,,,,,,
2,kko.AVInfo,kko.InquiryMethods,{rc.EurovisionSongThatScoredNoPoints, rc.VideoSurveillance},,,,,,,,,,,,,,,,,,
2,kko.ContextualAttributes,kko.Geopolitical,{rc.RomanFrontier, rc.StateLine},,,,,,,,,,,,,,,,,,
2,kko.ContextualAttributes,kko.EconomicSystems,{rc.Conscription, rc.TollRoad},,,,,,,,,,,,,,,,,,
2,kko.DirectRelations,kko.WrittenInfo,{rc.OctopusCard, rc.SmartCard},,,,,,,,,,,,,,,,,,
2,kko.DirectRelations,kko.BiologicalProcesses,{rc.AnatomicalStructureMorphogenesis, rc.AnatomicalStructureDevelopment},,,,,,,,,,,,,,,,,,
2,kko.Diseases,kko.InquiryMethods,{rc.VisualThinking, rc.Voyeurism},,,,,,,,,,,,,,,,,,
2,kko.InquiryMethods,kko.AudioInfo,{rc.EurovisionSongThatScoredNoPoints, rc.VideoSurveillance},,,,,,,,,,,,,,,,,,
2,kko.IntrinsicAttributes,kko.InquiryMethods,{rc.IntelligenceTest, rc.SheafTheory},,,,,,,,,,,,,,,,,,
2,kko.IntrinsicAttributes,kko.EmergentKnowledge,{rc.SexualSelection, rc.Mereology},,,,,,,,,,,,,,,,,,
2,kko.LivingThings,kko.InquiryMethods,{rc.VisualThinking, rc.Voyeurism},,,,,,,,,,,,,,,,,,
2,kko.NaturalPhenomena,kko.OrganicChemistry,{rc.Panting, rc.ElectronTransportChain},,,,,,,,,,,,,,,,,,
2,kko.NaturalPhenomena,kko.Times,{rc.Sunrise, rc.Sunset},,,,,,,,,,,,,,,,,,
2,kko.NaturalPhenomena,kko.BiologicalProcesses,{rc.Panting, rc.ElectronTransportChain},,,,,,,,,,,,,,,,,,
2,kko.OrganicMatter,kko.NaturalPhenomena,{rc.Panting, rc.ElectronTransportChain},,,,,,,,,,,,,,,,,,
2,kko.Organizations,kko.ContextualAttributes,{rc.RomanFrontier, rc.StateLine},,,,,,,,,,,,,,,,,,
2,kko.RepresentationTypes,kko.EmergentKnowledge,{rc.ThesaurusProgram, rc.Thesaurus},,,,,,,,,,,,,,,,,,
2,kko.Shapes,kko.Persons,{rc.Bigfoot, rc.AbominableSnowman},,,,,,,,,,,,,,,,,,
2,kko.Shapes,kko.InquiryMethods,{rc.RadarNetwork, rc.SyntheticApertureRadar},,,,,,,,,,,,,,,,,,
2,kko.TopicsCategories,kko.Indexes,{rc.ClayAnimation, rc.OpticalIllusion},,,,,,,,,,,,,,,,,,
3,kko.Diseases,kko.ProtistsFungus,{rc.Mildew, rc.PowderyMildew, rc.DownyMildew},,,,,,,,,,,,,,,,,
3,kko.Forms,kko.Diseases,{rc.BloodPressure, rc.BladderCancer, rc.LevelOfFitness},,,,,,,,,,,,,,,,,
3,kko.IntrinsicAttributes,kko.LearningProcesses,{rc.ChoreographedCombat, rc.SheafTheory, rc.Mereology},,,,,,,,,,,,,,,,,
3,kko.IntrinsicAttributes,kko.Drugs,{rc.Morphine, rc.Absinthe, rc.PotassiumNitrite},,,,,,,,,,,,,,,,,
3,kko.LocationPlace,kko.TopicsCategories,{rc.RapidTransitLine, rc.BusStation, rc.RailwayCulture},,,,,,,,,,,,,,,,,
3,kko.LocationPlace,kko.EconomicSystems,{rc.TollRoad, rc.RentalProperty, rc.CouncilHouse},,,,,,,,,,,,,,,,,
3,kko.Places,kko.EconomicSystems,{rc.TollRoad, rc.RentalProperty, rc.CouncilHouse},,,,,,,,,,,,,,,,,
3,kko.Shapes,kko.Agents,{rc.Bigfoot, rc.Vampire, rc.AbominableSnowman},,,,,,,,,,,,,,,,,
3,kko.TopicsCategories,kko.Diseases,{rc.Voyeurism, rc.SyndromicGeneticDeafness, rc.HearingLoss},,,,,,,,,,,,,,,,,
4,kko.ContextualAttributes,kko.PrimarySectorProduct,{rc.Ejaculation, rc.JuteMill, rc.PostMill, rc.Sawmill-ManufacturingFacility},,,,,,,,,,,,,,,,
4,kko.DirectRelations,kko.StructuredInfo,{rc.OctopusCard, rc.EqualsSign-TheSymbol, rc.SmartCard, rc.LogicFamily},,,,,,,,,,,,,,,,
4,kko.DirectRelations,kko.Prokaryotes,{rc.Capsule-Bacterium, rc.BacterialCellWall, rc.ProkaryoticCellWall, rc.SlimeLayer-Bacterium},,,,,,,,,,,,,,,,
4,kko.Drugs,kko.ProtistsFungus,{rc.FlyAgaricMushroom, rc.HallucinogenicMushroom, rc.AmanitaRegalis, rc.PsilocybinMushroom},,,,,,,,,,,,,,,,
4,kko.FoodDrink,kko.Chemistry,{rc.Vinegar, rc.Aspartame, rc.SodiumBicarbonate, rc.MonosodiumGlutamate},,,,,,,,,,,,,,,,
4,kko.Forms,kko.LearningProcesses,{rc.Scoutcraft, rc.ChoreographedCombat, rc.KnowHow-AgentCapacityQuantity, rc.SheafTheory},,,,,,,,,,,,,,,,
4,kko.IntrinsicAttributes,kko.EconomicSystems,{rc.EmploymentDiscrimination, rc.UnemploymentByCountry, rc.UnemploymentBenefit, rc.Unemployment},,,,,,,,,,,,,,,,
4,kko.IntrinsicAttributes,kko.OrganicChemistry,{rc.Sugar-Table, rc.BotulinumToxin-Aerosolized, rc.CarbonMonoxide, rc.Thermoregulation},,,,,,,,,,,,,,,,
4,kko.LearningProcesses,kko.AudioInfo,{rc.Musical, rc.Noise, rc.SambaMusicGenre, rc.Godspell-Musical},,,,,,,,,,,,,,,,
4,kko.NaturalPhenomena,kko.AtomsElements,{rc.ElectronState, rc.Photon, rc.ElectronBeam, rc.Electron},,,,,,,,,,,,,,,,
4,kko.OrganicMatter,kko.InquiryMethods,{rc.UrineTest, rc.VisualThinking, rc.DrugTestWithUrine, rc.Voyeurism},,,,,,,,,,,,,,,,
4,kko.Predications,kko.Prokaryotes,{rc.Capsule-Bacterium, rc.BacterialCellWall, rc.ProkaryoticCellWall, rc.SlimeLayer-Bacterium},,,,,,,,,,,,,,,,
4,kko.RelationTypes,kko.Prokaryotes,{rc.Capsule-Bacterium, rc.BacterialCellWall, rc.ProkaryoticCellWall, rc.SlimeLayer-Bacterium},,,,,,,,,,,,,,,,
5,kko.EventTypes,kko.AtomsElements,{rc.ElectronState, rc.NeutronScattering, rc.Electron, rc.Photon, rc.ElectronBeam},,,,,,,,,,,,,,,
5,kko.Forms,kko.InquiryMethods,{rc.UrineTest, rc.SheafTheory, rc.EnvironmentalResearch, rc.DrugTestWithUrine, rc.IntelligenceTest},,,,,,,,,,,,,,,
5,kko.NaturalMatter,kko.FoodDrink,{rc.Dasani, rc.Vinegar, rc.MonosodiumGlutamate, rc.Aspartame, rc.SodiumBicarbonate},,,,,,,,,,,,,,,
5,kko.NaturalPhenomena,kko.InquiryMethods,{rc.TheoryOfGravitation, rc.AtmosphericDispersionModeling, rc.InfraredImaging, rc.EurovisionSongThatScoredNoPoints, rc.Superstring},,,,,,,,,,,,,,,
5,kko.SocialSystems,kko.Geopolitical,{rc.CultOfDionysus, rc.AncientGreekCulture, rc.HeritageSiteInBritishColumbia, rc.CultOfApollo, rc.DubaiInPopularCulture},,,,,,,,,,,,,,,
5,kko.Society,kko.Geopolitical,{rc.CultOfDionysus, rc.AncientGreekCulture, rc.HeritageSiteInBritishColumbia, rc.CultOfApollo, rc.DubaiInPopularCulture},,,,,,,,,,,,,,,
5,kko.StructuredInfo,kko.InquiryMethods,{rc.SimulationSoftware, rc.ScholasticAptitudeTest, rc.ComputerModel, rc.CollegeEntranceTest, rc.AmericanCollegeTestingProgramAssessment},,,,,,,,,,,,,,,
5,kko.TimeTypes,kko.AtomsElements,{rc.ElectronState, rc.NeutronScattering, rc.Electron, rc.Photon, rc.ElectronBeam},,,,,,,,,,,,,,,
5,kko.WrittenInfo,kko.TopicsCategories,{rc.KBpedia, rc.UMBEL, rc.DBpedia, rc.Cyc, rc.Calligraphy-ArtObject},,,,,,,,,,,,,,,
6,kko.AdjunctualAttributes,kko.AudioInfo,{rc.VideoSurveillance, rc.SingingCompetition, rc.VideoCompression, rc.EurovisionSongThatScoredNoPoints, rc.Noise, rc.Song-Sung},,,,,,,,,,,,,,
6,kko.FoodDrink,kko.TopicsCategories,{rc.Absinthe, rc.Food-Topic, rc.Foodstuffs-Food-Topic, rc.FoodChain, rc.ConsumingFood-FoodTopic, rc.HungerAndMalnutrition-FoodTopic},,,,,,,,,,,,,,
6,kko.KnowledgeDomains,kko.Geopolitical,{rc.GeoparkInSouthAfrica, rc.GeoparkInHongKong, rc.CultOfDionysus, rc.AncientGreekCulture, rc.CultOfApollo, rc.ConfederateStatesOfAmerica-EconomicHistory},,,,,,,,,,,,,,
6,kko.Methodeutic,kko.Geopolitical,{rc.GeoparkInSouthAfrica, rc.GeoparkInHongKong, rc.CultOfDionysus, rc.AncientGreekCulture, rc.CultOfApollo, rc.ConfederateStatesOfAmerica-EconomicHistory},,,,,,,,,,,,,,
6,kko.SecondarySectorProduct,kko.Diseases,{rc.WheelchairBasketball, rc.DisabilityRobot, rc.BloodPressure, rc.WheelchairBasketballCompetition, rc.ParaTableTennis, rc.Pinworm},,,,,,,,,,,,,,
6,kko.StructuredInfo,kko.TopicsCategories,{rc.KBpedia, rc.Petroglyph, rc.UMBEL, rc.DBpedia, rc.RaceHumanCategorization, rc.Cyc},,,,,,,,,,,,,,
7,kko.Chemistry,kko.Associatives,{rc.PolarCovalentBond, rc.PhosphodiesterBond, rc.ChemicalBond, rc.IonicBond, rc.HydrogenBond, rc.MetallicBond, rc.CovalentBond},,,,,,,,,,,,,
7,kko.DirectRelations,kko.LearningProcesses,{rc.AtomicLineFilter, rc.WaveguideFilter, rc.SignalFilter, rc.Engraving-ArtMethod, rc.Mereology, rc.DistributedElementFilter, rc.Band-passFilter},,,,,,,,,,,,,
7,kko.KnowledgeDomains,kko.AudioInfo,{rc.MusicalComposition-Cyberpunk, rc.TragediesEnMusique, rc.Cypherpunk, rc.CyberpunkSubgenre, rc.OperaGenre, rc.CyberpunkTheme, rc.VideoArt},,,,,,,,,,,,,
7,kko.NaturalMatter,kko.RepresentationTypes,{rc.PolarCovalentBond, rc.PhosphodiesterBond, rc.ChemicalBond, rc.IonicBond, rc.HydrogenBond, rc.MetallicBond, rc.CovalentBond},,,,,,,,,,,,,
7,kko.NaturalMatter,kko.Associatives,{rc.PolarCovalentBond, rc.PhosphodiesterBond, rc.ChemicalBond, rc.IonicBond, rc.HydrogenBond, rc.MetallicBond, rc.CovalentBond},,,,,,,,,,,,,
7,kko.Plants,kko.TopicsCategories,{rc.Marijuana, rc.NaturalChristmasTree, rc.CutFlower, rc.TrimmedChristmasTree, rc.Mistletoe, rc.ChristmasTree, rc.ArtificialChristmasTree},,,,,,,,,,,,,
7,kko.RepresentationTypes,kko.Chemistry,{rc.PolarCovalentBond, rc.PhosphodiesterBond, rc.ChemicalBond, rc.IonicBond, rc.HydrogenBond, rc.MetallicBond, rc.CovalentBond},,,,,,,,,,,,,
7,kko.WrittenInfo,kko.Indexes,{rc.ZipCode, rc.Password-Computer, rc.TelephoneNumberingPlan, rc.AreaCode, rc.Password, rc.PersonalIdentificationNumber, rc.Index-List-Information},,,,,,,,,,,,,
8,kko.Associatives,kko.InquiryMethods,{rc.VerificationOfTruth, rc.VerificationOfCredit, rc.Verification, rc.Testimony, rc.Evidence, rc.EmailAuthentication, rc.VerificationOfEmployment, rc.AuthenticationEvent},,,,,,,,,,,,
8,kko.ContextualAttributes,kko.InquiryMethods,{rc.TheatreCriticism, rc.ProbabilityInterpretation, rc.FrenchLiteraryCriticism, rc.ChildrensLiteratureCriticism, rc.ProbabilityAssessment, rc.NewCriticism, rc.AgeOfDiscovery, rc.Teleportation},,,,,,,,,,,,
8,kko.DirectRelations,kko.AreaRegion,{rc.PrimateSanctuary, rc.LoadingDock, rc.AnimalSanctuary, rc.WildlifeSanctuary, rc.BirdSanctuariesOfTheUnitedStates, rc.BirdArea-FrenchSouthernTerritories, rc.BirdPark, rc.BirdSanctuary},,,,,,,,,,,,
8,kko.DirectRelations,kko.AVInfo,{rc.OctopusCard, rc.Woodcut, rc.Engraving, rc.Engraving-ArtMethod, rc.Gargoyle-Sculpture, rc.Gargoyle-Spout, rc.SmartCard, rc.StainedGlassWindow},,,,,,,,,,,,
8,kko.DirectRelations,kko.VisualInfo,{rc.OctopusCard, rc.Woodcut, rc.Engraving, rc.Engraving-ArtMethod, rc.Gargoyle-Sculpture, rc.Gargoyle-Spout, rc.SmartCard, rc.StainedGlassWindow},,,,,,,,,,,,
8,kko.DirectRelations,kko.Denotatives,{rc.OctopusCard, rc.Woodcut, rc.Engraving, rc.Engraving-ArtMethod, rc.Gargoyle-Sculpture, rc.Gargoyle-Spout, rc.SmartCard, rc.StainedGlassWindow},,,,,,,,,,,,
8,kko.Forms,kko.EconomicSystems,{rc.MoneyOrder, rc.LiftTicket, rc.TravellersCheck, rc.PostalOrder, rc.Check-TenderObject, rc.PersonalCheck, rc.TollRoad, rc.BankDraft},,,,,,,,,,,,
8,kko.MediativeRelations,kko.AudioInfo,{rc.Musical, rc.MusicCompetition, rc.JuniorEurovisionSongContest, rc.SingingCompetition, rc.EurovisionSongThatScoredNoPoints, rc.PianoCompetition, rc.Melodifestivalen, rc.Godspell-Musical},,,,,,,,,,,,
8,kko.PrimarySectorProduct,kko.EconomicSystems,{rc.MoneyOrder, rc.LiftTicket, rc.TravellersCheck, rc.PostalOrder, rc.Check-TenderObject, rc.PersonalCheck, rc.PreciousMetal, rc.BankDraft},,,,,,,,,,,,
8,kko.SecondarySectorProduct,kko.EmergentKnowledge,{rc.AtomicModel, rc.Thesaurus, rc.KnowledgeRepresentationSoftware, rc.ThesaurusProgram, rc.ConsistencyModel, rc.Cosmogony, rc.SymbolicsDocumentExaminer, rc.MineralModel},,,,,,,,,,,,
8,kko.SituationTypes,kko.Indexes,{rc.RoastComedy, rc.ExperimentalMovie, rc.SituationalComedy, rc.Comedy, rc.Gesture, rc.HandGesture, rc.EurovisionSongThatScoredNoPoints, rc.Parody},,,,,,,,,,,,
8,kko.SocialSystems,kko.PrimarySectorProduct,{rc.MoneyOrder, rc.LiftTicket, rc.TravellersCheck, rc.PostalOrder, rc.Check-TenderObject, rc.PersonalCheck, rc.PreciousMetal, rc.BankDraft},,,,,,,,,,,,
9,kko.ContextualAttributes,kko.StructuredInfo,{rc.DevanagariTypeface, rc.FootballJersey, rc.BookReview, rc.BaseballJersey, rc.Jersey-TheShirt, rc.MultiplayerOnlineRolePlayingGame, rc.RoleplayingGameProgram, rc.Obituary, rc.AssassinsCreed},,,,,,,,,,,
9,kko.DirectRelations,kko.RepresentationTypes,{rc.OctopusCard, rc.LogicFamily, rc.Woodcut, rc.Engraving, rc.Engraving-ArtMethod, rc.Gargoyle-Sculpture, rc.Gargoyle-Spout, rc.SmartCard, rc.StainedGlassWindow},,,,,,,,,,,
9,kko.DirectRelations,kko.Associatives,{rc.OctopusCard, rc.LogicFamily, rc.Woodcut, rc.Engraving, rc.Engraving-ArtMethod, rc.Gargoyle-Sculpture, rc.Gargoyle-Spout, rc.SmartCard, rc.StainedGlassWindow},,,,,,,,,,,
9,kko.IntrinsicAttributes,kko.Diseases,{rc.Sick, rc.LevelOfFitness, rc.ChildPoverty, rc.WorklifeBalance, rc.BloodPressure, rc.GettingWell, rc.QualityOfLife, rc.Healthy, rc.Thermoregulation},,,,,,,,,,,
9,kko.Methodeutic,kko.AudioInfo,{rc.MusicalComposition-Cyberpunk, rc.VideoSurveillance, rc.TragediesEnMusique, rc.Cypherpunk, rc.CyberpunkSubgenre, rc.OperaGenre, rc.CyberpunkTheme, rc.EurovisionSongThatScoredNoPoints, rc.VideoArt},,,,,,,,,,,
9,kko.RepresentationTypes,kko.InquiryMethods,{rc.VerificationOfTruth, rc.VerificationOfCredit, rc.Verification, rc.Testimony, rc.Evidence, rc.EmailAuthentication, rc.VerificationOfEmployment, rc.EurovisionSongThatScoredNoPoints, rc.AuthenticationEvent},,,,,,,,,,,
9,kko.Shapes,kko.AudioInfo,{rc.JazzRadio, rc.PhonographRecord-78, rc.CompactDisc-Audio, rc.MovieReel, rc.AudioMixing, rc.PhonographRecord-LP, rc.VideoHardware, rc.PhonographRecord, rc.GramophoneRecord},,,,,,,,,,,
10,kko.EconomicSystems,kko.InquiryMethods,{rc.VerificationOfCredit, rc.SalesContractNegotiation, rc.FinancialRatio, rc.ContractNegotiation, rc.MarketFailure, rc.ProductRecall, rc.CreditScoring, rc.FairIsaacCreditScoring, rc.AuditingFinancialRecords, rc.CreditScore-UnitedStates},,,,,,,,,,
10,kko.LocationPlace,kko.PrimarySectorProduct,{rc.JuteMill, rc.ChampagneArdenne, rc.Plateau, rc.GizaPlateau, rc.GardenInArdennes, rc.Dune, rc.Sawmill-ManufacturingFacility, rc.Ardennes-Region, rc.AsphaltLake, rc.VolcanicAsh},,,,,,,,,,
10,kko.Places,kko.AVInfo,{rc.TombStone, rc.StoneSetting, rc.Fountain-ArtObject, rc.MountRushmoreMonument, rc.TritonFountain, rc.Sarcophagi, rc.GraveSlab, rc.TreviFountain, rc.GraveMarker, rc.Moai},,,,,,,,,,
10,kko.Places,kko.VisualInfo,{rc.TombStone, rc.StoneSetting, rc.Fountain-ArtObject, rc.MountRushmoreMonument, rc.TritonFountain, rc.Sarcophagi, rc.GraveSlab, rc.TreviFountain, rc.GraveMarker, rc.Moai},,,,,,,,,,
10,kko.Places,kko.Associatives,{rc.TombStone, rc.StoneSetting, rc.Fountain-ArtObject, rc.MountRushmoreMonument, rc.TritonFountain, rc.Sarcophagi, rc.GraveSlab, rc.TreviFountain, rc.GraveMarker, rc.Moai},,,,,,,,,,
10,kko.Places,kko.Denotatives,{rc.TombStone, rc.StoneSetting, rc.Fountain-ArtObject, rc.MountRushmoreMonument, rc.TritonFountain, rc.Sarcophagi, rc.GraveSlab, rc.TreviFountain, rc.GraveMarker, rc.Moai},,,,,,,,,,
10,kko.PrimarySectorProduct,kko.Facilities,{rc.JuteMill, rc.OffshoreGasPlatform, rc.BalingStation, rc.CattleDippingTank, rc.PostMill, rc.Sawmill-ManufacturingFacility, rc.NaturalGasPlatform, rc.StockTank, rc.OffshoreOilPlatform, rc.WaterSprinkler},,,,,,,,,,
10,kko.TopicsCategories,kko.InquiryMethods,{rc.EnergyDevelopment, rc.Staring, rc.TheoryOfGravitation, rc.Voyeurism, rc.ProposedEnergyProject, rc.BirdWatching, rc.WatchingSomething, rc.CausalFallacy, rc.InterpretationsOfQuantumMechanics, rc.EyeContact},,,,,,,,,,
11,kko.EconomicSystems,kko.Indexes,{rc.CAC40-StockIndexGroup, rc.FTSEStockIndex, rc.StandardAndPoors500, rc.FT30-StockIndexGroup, rc.StockIndexGroup, rc.StandardAndPoors100, rc.DowJonesIndustrials, rc.FTSE250-StockIndexGroup, rc.DowJonesIndustrialAverage-FormerComponent, rc.FTSE100-StockIndexGroup, rc.ISEQStockIndex},,,,,,,,,
11,kko.KnowledgeDomains,kko.Persons,{rc.Viking, rc.Bigfoot, rc.Norman, rc.Jomsvikings, rc.ExtraterrestrialPerson, rc.HermaphroditeHuman, rc.Martian, rc.Varangians, rc.BrainwashingTheoryProponent, rc.Viking-CultureType, rc.AbominableSnowman},,,,,,,,,
11,kko.Methodeutic,kko.Persons,{rc.Viking, rc.Bigfoot, rc.Norman, rc.Jomsvikings, rc.ExtraterrestrialPerson, rc.HermaphroditeHuman, rc.Martian, rc.Varangians, rc.BrainwashingTheoryProponent, rc.Viking-CultureType, rc.AbominableSnowman},,,,,,,,,
11,kko.Places,kko.RepresentationTypes,{rc.TombStone, rc.StoneSetting, rc.VehicleRegistrationPlate, rc.Fountain-ArtObject, rc.MountRushmoreMonument, rc.TritonFountain, rc.Sarcophagi, rc.GraveSlab, rc.TreviFountain, rc.GraveMarker, rc.Moai},,,,,,,,,
11,kko.SecondarySectorProduct,kko.InquiryMethods,{rc.RadarNetwork, rc.AtomicModel, rc.SimulationSoftware, rc.RoboticsProject, rc.VideoSurveillance, rc.ConsistencyModel, rc.EngineProblem, rc.SyntheticApertureRadar, rc.AstronomyProject, rc.MineralModel, rc.AstronomySurvey},,,,,,,,,
11,kko.SocialSystems,kko.AreaRegion,{rc.HistoricDistrictsInTheUnitedStates, rc.AreaWithHistoricalBuildings, rc.CultOfDionysus, rc.AncientGreekCulture, rc.WorkEnvironment, rc.HistoricalBuiltUpArea, rc.HistoricDistrict, rc.BattlefieldPark, rc.SocialEnvironment, rc.FormerColonialCapital, rc.CultOfApollo},,,,,,,,,
11,kko.SocialSystems,kko.Indexes,{rc.CAC40-StockIndexGroup, rc.FTSEStockIndex, rc.StandardAndPoors500, rc.FT30-StockIndexGroup, rc.StockIndexGroup, rc.StandardAndPoors100, rc.DowJonesIndustrials, rc.FTSE250-StockIndexGroup, rc.DowJonesIndustrialAverage-FormerComponent, rc.FTSE100-StockIndexGroup, rc.ISEQStockIndex},,,,,,,,,
11,kko.Society,kko.AreaRegion,{rc.HistoricDistrictsInTheUnitedStates, rc.AreaWithHistoricalBuildings, rc.CultOfDionysus, rc.AncientGreekCulture, rc.WorkEnvironment, rc.HistoricalBuiltUpArea, rc.HistoricDistrict, rc.BattlefieldPark, rc.SocialEnvironment, rc.FormerColonialCapital, rc.CultOfApollo},,,,,,,,,
12,kko.Agents,kko.TopicsCategories,{rc.PetroleumTransport, rc.TransportOfHeadsOfState, rc.RoadOperator, rc.TransportReliability, rc.TransportEconomics, rc.TransportOperation, rc.MilkTransport, rc.TransportAndTheEnvironment, rc.StudentTransport, rc.TestTrack, rc.PersonalTransporter, rc.BusLine},,,,,,,,
12,kko.Drugs,kko.TopicsCategories,{rc.Marijuana, rc.Morphine, rc.BlackTarHeroin, rc.Absinthe, rc.Heroin, rc.Cocaine-Crack, rc.Cocaine-Powder, rc.Cocaine, rc.IllegalDrug, rc.MDMA-TheStimulant, rc.CocaineInTheUnitedStates, rc.Hashish},,,,,,,,
12,kko.Organizations,kko.TopicsCategories,{rc.PetroleumTransport, rc.TransportOfHeadsOfState, rc.RoadOperator, rc.TransportReliability, rc.TransportEconomics, rc.TransportOperation, rc.MilkTransport, rc.TransportAndTheEnvironment, rc.StudentTransport, rc.TestTrack, rc.PersonalTransporter, rc.BusLine},,,,,,,,
13,kko.ActionTypes,kko.Plants,{rc.Prune, rc.Kimchi, rc.IndonesianPickle, rc.GreenSalad, rc.IndianPickle, rc.ChilePepper-DriedIngredient, rc.JapanesePickle, rc.CaesarSalad, rc.Pickle, rc.Raisin, rc.StargazyPie, rc.ChinesePickle, rc.HotCereal-Cooked},,,,,,,
13,kko.DirectRelations,kko.OrganicChemistry,{rc.AnatomicalStructureMorphogenesis, rc.NucleotideChain-ThreePrimeEnd, rc.NucleotideChain-FivePrimeEnd, rc.Centromere, rc.Spliceosome, rc.RNAMolecule-ThreePrimeEnd, rc.DNAStrand-ThreePrimeEnd, rc.WheatFlour, rc.PolyATail, rc.Telomere, rc.Nucleoid, rc.DNAStrand-FivePrimeEnd, rc.AnatomicalStructureDevelopment},,,,,,,
13,kko.Facilities,kko.AVInfo,{rc.TombStone, rc.StoneSetting, rc.Fountain-ArtObject, rc.MountRushmoreMonument, rc.TritonFountain, rc.Sarcophagi, rc.Gargoyle-Sculpture, rc.GraveSlab, rc.Gargoyle-Spout, rc.TreviFountain, rc.StainedGlassWindow, rc.GraveMarker, rc.Moai},,,,,,,
13,kko.Facilities,kko.RepresentationTypes,{rc.TombStone, rc.StoneSetting, rc.Fountain-ArtObject, rc.MountRushmoreMonument, rc.TritonFountain, rc.Sarcophagi, rc.Gargoyle-Sculpture, rc.GraveSlab, rc.Gargoyle-Spout, rc.TreviFountain, rc.StainedGlassWindow, rc.GraveMarker, rc.Moai},,,,,,,
13,kko.Facilities,kko.VisualInfo,{rc.TombStone, rc.StoneSetting, rc.Fountain-ArtObject, rc.MountRushmoreMonument, rc.TritonFountain, rc.Sarcophagi, rc.Gargoyle-Sculpture, rc.GraveSlab, rc.Gargoyle-Spout, rc.TreviFountain, rc.StainedGlassWindow, rc.GraveMarker, rc.Moai},,,,,,,
13,kko.Facilities,kko.Associatives,{rc.TombStone, rc.StoneSetting, rc.Fountain-ArtObject, rc.MountRushmoreMonument, rc.TritonFountain, rc.Sarcophagi, rc.Gargoyle-Sculpture, rc.GraveSlab, rc.Gargoyle-Spout, rc.TreviFountain, rc.StainedGlassWindow, rc.GraveMarker, rc.Moai},,,,,,,
13,kko.Facilities,kko.Denotatives,{rc.TombStone, rc.StoneSetting, rc.Fountain-ArtObject, rc.MountRushmoreMonument, rc.TritonFountain, rc.Sarcophagi, rc.Gargoyle-Sculpture, rc.GraveSlab, rc.Gargoyle-Spout, rc.TreviFountain, rc.StainedGlassWindow, rc.GraveMarker, rc.Moai},,,,,,,
13,kko.IntrinsicAttributes,kko.AtomsElements,{rc.StainlessSteel, rc.IsotopeOfIron, rc.AluminiumCompound, rc.AluminumRemelt, rc.Aluminum, rc.Iron, rc.IronCompound, rc.FerroNickelAlloy, rc.AluminiumAlloy, rc.CastIron, rc.IsotopeOfAluminium, rc.AluminumIronAlloy, rc.AluminumFoil},,,,,,,
13,kko.LearningProcesses,kko.NaturalPhenomena,{rc.Frying, rc.CookingWeightsAndMeasure, rc.CulinaryArt, rc.TheoryOfGravitation, rc.GrillingFood, rc.Superstring, rc.SambaMusicGenre, rc.BarbecuingFood-TexasStyle, rc.DeepFrying, rc.HeatingFood, rc.Noise, rc.CookingFood, rc.BoilingFood},,,,,,,
14,kko.ActionTypes,kko.AudioInfo,{rc.ElectronicDanceMusic, rc.PsychedelicTrance, rc.Musical, rc.VideoSurveillance, rc.JuniorEurovisionSongContest, rc.MusicCompetition, rc.SingingCompetition, rc.VideoCompression, rc.SambaMusicGenre, rc.EurovisionSongThatScoredNoPoints, rc.PianoCompetition, rc.Melodifestivalen, rc.Godspell-Musical, rc.Song-Sung},,,,,,
14,kko.EventTypes,kko.DirectRelations,{rc.EngineLubricationSystem, rc.AnatomicalStructureDevelopment, rc.WaveguideFilter, rc.AtomicLineFilter, rc.AnatomicalStructureMorphogenesis, rc.InfraredSolarCell, rc.SignalFilter, rc.Engraving-ArtMethod, rc.Wick, rc.EngineProblem, rc.Mereology, rc.DistributedElementFilter, rc.Band-passFilter, rc.DVDManufacturing},,,,,,
